STATIONS_ID; MESS_DATUM_BEGINN; MESS_DATUM_ENDE; QUALITAETS_NIVEAU; ART; NIEDERSCHLAGSHOEHE;NEUSCHNEEHOEHE;SCHNEEHOEHE; max(NIEDERSCHLAGSHOEHE);eor
   219;19750101;19750131;   5;   2;    28.7;   -999;      0;    7.2;eor
   219;19750201;19750228;   5;   2;     5.4;   -999;      0;    1.6;eor
   219;19750301;19750331;   5;   2;    32.8;   -999;      4;    7.3;eor
   219;19750401;19750430;   5;   2;    30.1;   -999;      0;    7.1;eor
   219;19750501;19750531;   5;   2;    47.4;   -999;      0;   18.5;eor
   219;19750601;19750630;   5;   2;    43.6;   -999;      0;   16.0;eor
   219;19750701;19750731;   5;   2;    19.5;   -999;      0;    9.0;eor
   219;19750801;19750831;   5;   2;    12.5;   -999;      0;    7.7;eor
   219;19750901;19750930;   5;   2;    18.2;   -999;      0;    3.8;eor
   219;19751001;19751031;   5;   2;    24.2;   -999;      0;    4.1;eor
   219;19751101;19751130;   5;   2;    13.5;   -999;      0;    3.9;eor
   219;19751201;19751231;   5;   2;     4.9;   -999;      1;    1.5;eor
   219;19760101;19760131;   5;   2;    72.2;   -999;     16;   10.8;eor
   219;19760201;19760229;   5;   2;    10.5;   -999;     16;    4.8;eor
   219;19760301;19760331;   5;   2;    13.8;   -999;      4;    4.5;eor
   219;19760401;19760430;   5;   2;     6.8;   -999;      0;    4.1;eor
   219;19760501;19760531;   5;   2;    47.7;   -999;      0;   14.6;eor
   219;19760601;19760630;   5;   2;    15.4;   -999;      0;    8.7;eor
   219;19760701;19760731;   5;   2;    41.8;   -999;      0;   20.5;eor
   219;19760801;19760831;   5;   2;    24.0;   -999;      0;    9.0;eor
   219;19760901;19760930;   5;   2;    16.9;   -999;      0;    6.2;eor
   219;19761001;19761031;   5;   2;    25.1;   -999;      0;    8.8;eor
   219;19761101;19761130;   5;   2;    30.8;   -999;      0;    6.2;eor
   219;19761201;19761231;   5;   2;     7.6;   -999;     11;    2.4;eor
   219;19770101;19770131;   5;   2;    28.4;   -999;    146;   14.2;eor
   219;19770201;19770228;   5;   2;    24.4;   -999;      0;    4.6;eor
   219;19770301;19770331;   5;   2;    59.3;   -999;      0;   24.0;eor
   219;19770401;19770430;   5;   2;    17.0;   -999;      2;    6.2;eor
   219;19770501;19770531;   5;   2;    63.3;   -999;      0;   32.0;eor
   219;19770601;19770630;   5;   2;    78.8;   -999;      0;   35.3;eor
   219;19770701;19770731;   5;   2;    39.9;   -999;      0;    6.5;eor
   219;19770801;19770831;   5;   2;    88.3;   -999;      0;   22.6;eor
   219;19770901;19770930;   5;   2;    26.0;   -999;      0;   15.0;eor
   219;19771001;19771031;   5;   2;    30.6;   -999;      0;    9.2;eor
   219;19771101;19771130;   5;   2;    49.1;   -999;      0;   15.9;eor
   219;19771201;19771231;   5;   2;    31.0;   -999;      0;   12.7;eor
   219;19780101;19780131;   5;   2;    15.2;   -999;      8;    7.0;eor
   219;19780201;19780228;   5;   2;     7.7;   -999;     30;    2.4;eor
   219;19780301;19780331;   5;   2;    31.1;   -999;      1;    6.2;eor
   219;19780401;19780430;   5;   2;     1.4;   -999;      0;    1.0;eor
   219;19780501;19780531;   5;   2;    45.4;   -999;      0;   10.1;eor
   219;19780601;19780630;   5;   2;    17.1;   -999;      0;    4.2;eor
   219;19780701;19780731;   5;   2;    33.3;   -999;      0;    7.3;eor
   219;19780801;19780831;   5;   2;    52.9;   -999;      0;   19.3;eor
   219;19780901;19780930;   5;   2;    64.6;   -999;      0;   10.5;eor
   219;19781001;19781031;   5;   2;    16.4;   -999;      0;    3.9;eor
   219;19781101;19781130;   5;   2;     3.4;   -999;      0;    2.0;eor
   219;19781201;19781231;   5;   2;    64.8;   -999;     39;    8.4;eor
   219;19790101;19790131;   5;   2;    15.4;   -999;    298;    6.5;eor
   219;19790201;19790228;   5;   2;    33.4;   -999;    320;   13.7;eor
   219;19790301;19790331;   5;   2;    47.8;   -999;     23;    8.8;eor
   219;19790401;19790430;   5;   2;    60.0;   -999;      0;   18.0;eor
   219;19790501;19790531;   5;   2;    24.2;   -999;      0;    7.6;eor
   219;19790601;19790630;   5;   2;    31.0;   -999;      0;    6.1;eor
   219;19790701;19790731;   5;   2;    53.2;   -999;      0;   22.1;eor
   219;19790801;19790831;   5;   2;    26.4;   -999;      0;    7.0;eor
   219;19790901;19790930;   5;   2;    30.3;   -999;      0;   17.0;eor
   219;19791001;19791031;   5;   2;     9.6;   -999;      0;    4.0;eor
   219;19791101;19791130;   5;   2;    40.2;   -999;      0;   13.7;eor
   219;19791201;19791231;   5;   2;    55.1;   -999;      0;   20.9;eor
   219;19800101;19800131;   5;   2;    13.0;   -999;     32;    3.2;eor
   219;19800201;19800229;   5;   2;    17.0;   -999;      2;    5.5;eor
   219;19800301;19800331;   5;   2;     9.0;   -999;      2;    3.6;eor
   219;19800401;19800430;   5;   2;    58.1;   -999;      0;   12.5;eor
   219;19800501;19800531;   5;   2;    22.5;   -999;      0;   14.1;eor
   219;19800601;19800630;   5;   2;    53.3;   -999;      0;   10.0;eor
   219;19800701;19800731;   5;   2;    43.1;   -999;      0;    6.0;eor
   219;19800801;19800831;   5;   2;    29.5;   -999;      0;    7.4;eor
   219;19800901;19800930;   5;   2;    19.8;   -999;      0;    5.0;eor
   219;19801001;19801031;   5;   2;    31.7;   -999;      0;   17.0;eor
   219;19801101;19801130;   5;   2;    27.3;   -999;     29;    8.1;eor
   219;19801201;19801231;   5;   2;    31.7;   -999;     92;    6.5;eor
   219;19810101;19810131;  10;   2;    31.0;   -999;     59;   11.0;eor
   219;19810201;19810228;  10;   2;    12.3;   -999;     58;    3.7;eor
   219;19810301;19810331;  10;   2;    77.6;   -999;     12;   13.7;eor
   219;19810401;19810430;  10;   2;    18.1;   -999;      0;    6.5;eor
   219;19810501;19810531;  10;   2;    37.8;   -999;      0;    7.7;eor
   219;19810601;19810630;  10;   2;    85.4;   -999;      0;   32.6;eor
   219;19810701;19810731;  10;   2;    25.7;   -999;      0;   15.1;eor
   219;19810801;19810831;  10;   2;    56.9;   -999;      0;   30.4;eor
   219;19810901;19810930;  10;   2;    72.0;   -999;      0;   29.2;eor
   219;19811001;19811031;  10;   2;    34.8;   -999;      0;    7.0;eor
