STATIONS_ID; MESS_DATUM_BEGINN; MESS_DATUM_ENDE; QUALITAETS_NIVEAU; ART; NIEDERSCHLAGSHOEHE;NEUSCHNEEHOEHE;SCHNEEHOEHE; max(NIEDERSCHLAGSHOEHE);eor
  4083;19880101;19880131;  10;   2;    82.8;   -999;     14;   10.7;eor
  4083;19880201;19880229;  10;   2;   103.3;   -999;    262;   19.5;eor
  4083;19880301;19880331;  10;   2;   113.4;   -999;    645;   13.1;eor
  4083;19880401;19880430;  10;   2;    18.5;   -999;      0;    7.9;eor
  4083;19880501;19880531;  10;   2;    15.7;   -999;      0;    4.4;eor
  4083;19880601;19880630;  10;   2;    25.0;   -999;      0;    8.1;eor
  4083;19880701;19880731;  10;   2;    90.6;   -999;      0;   18.7;eor
  4083;19880801;19880831;  10;   2;    24.9;   -999;      0;    8.0;eor
  4083;19880901;19880930;  10;   2;    41.8;   -999;      0;   13.0;eor
  4083;19881001;19881031;  10;   2;    33.0;   -999;      0;   16.5;eor
  4083;19881101;19881130;  10;   2;    73.9;   -999;     35;   22.4;eor
  4083;19881201;19881231;  10;   2;   132.9;   -999;     32;   16.0;eor
  4083;19890101;19890131;  10;   2;    33.3;   -999;      5;    9.6;eor
  4083;19890201;19890228;  10;   2;    57.9;   -999;      0;   13.0;eor
  4083;19890301;19890331;  10;   2;    53.3;   -999;      0;    8.1;eor
  4083;19890401;19890430;  10;   2;    58.7;   -999;      0;   17.2;eor
  4083;19890501;19890531;  10;   2;    46.9;   -999;      0;   20.4;eor
  4083;19890601;19890630;  10;   2;    74.0;   -999;      0;   22.0;eor
  4083;19890701;19890731;  10;   2;    75.0;   -999;      0;   24.2;eor
  4083;19890801;19890831;  10;   2;    54.1;   -999;      0;   14.1;eor
  4083;19890901;19890930;  10;   2;    52.8;   -999;      0;   19.1;eor
  4083;19891001;19891031;  10;   2;    74.6;   -999;      0;   14.3;eor
  4083;19891101;19891130;  10;   2;    64.5;   -999;      5;   24.5;eor
  4083;19891201;19891231;  10;   2;   107.5;   -999;      9;   26.0;eor
  4083;19900101;19900131;  10;   2;    50.9;   -999;      7;   14.4;eor
  4083;19900201;19900228;  10;   2;    89.0;   -999;     47;   17.4;eor
  4083;19900301;19900331;  10;   2;    31.6;   -999;     32;    8.1;eor
  4083;19900401;19900430;  10;   2;    38.9;   -999;      0;    7.0;eor
  4083;19900501;19900531;  10;   2;     3.1;   -999;      0;    2.1;eor
  4083;19900601;19900630;  10;   2;   112.0;   -999;      0;   19.5;eor
  4083;19900701;19900731;  10;   2;    32.8;   -999;      0;    9.5;eor
  4083;19900801;19900831;  10;   2;    66.4;   -999;      0;   18.4;eor
  4083;19900901;19900930;  10;   2;    74.0;   -999;      0;   12.9;eor
  4083;19901001;19901031;  10;   2;    50.8;   -999;      0;   28.0;eor
  4083;19901101;19901130;  10;   2;   105.8;   -999;      1;   21.5;eor
  4083;19901201;19901231;  10;   2;    69.3;   -999;    252;   11.0;eor
  4083;19910101;19910131;   9;   2;    47.5;      1;      1;    9.2;eor
  4083;19910201;19910228;   9;   2;    31.4;     40;    306;   17.2;eor
  4083;19910301;19910331;   9;   2;    32.8;      0;     20;   17.2;eor
  4083;19910401;19910430;   9;   2;    46.3;      0;      0;   24.0;eor
  4083;19910501;19910531;   9;   2;    15.2;      0;      0;    5.5;eor
  4083;19910601;19910630;   9;   2;    73.9;      0;      0;   14.6;eor
  4083;19910701;19910731;   9;   2;    44.5;      0;      0;   19.7;eor
  4083;19910801;19910831;   9;   2;    17.7;      0;      0;    4.0;eor
  4083;19910901;19910930;   9;   2;    32.8;      0;      0;   12.5;eor
  4083;19911001;19911031;   9;   2;    22.0;      0;      0;    8.6;eor
  4083;19911101;19911130;   9;   2;    82.3;      0;      0;   13.3;eor
  4083;19911201;19911231;   9;   2;    90.9;      4;      4;   28.0;eor
  4083;19920101;19920131;   9;   2;    41.6;      2;     14;   12.5;eor
  4083;19920201;19920229;   9;   2;    29.8;      9;     17;    6.5;eor
  4083;19920301;19920331;   9;   2;    79.7;     11;     11;   16.9;eor
  4083;19920401;19920430;   9;   2;    41.2;      0;      0;   12.4;eor
  4083;19920501;19920531;   9;   2;    27.5;      0;      0;   10.5;eor
  4083;19920601;19920630;   9;   2;   118.6;      0;      0;   38.0;eor
  4083;19920701;19920731;   9;   2;    76.0;      0;      0;   17.8;eor
  4083;19920801;19920831;   9;   2;    64.2;      0;      0;   26.5;eor
  4083;19920901;19920930;   9;   2;    31.7;      0;      0;    9.8;eor
  4083;19921001;19921031;   9;   2;    68.4;      0;      0;   24.0;eor
  4083;19921101;19921130;   9;   2;   104.9;      0;      0;   16.5;eor
  4083;19921201;19921231;   9;   2;    64.4;      2;      4;   27.5;eor
  4083;19930101;19930131;   9;   2;    97.0;     18;     63;   25.0;eor
  4083;19930201;19930228;   9;   2;    22.2;     20;    396;    5.0;eor
  4083;19930301;19930331;   9;   2;    19.3;      5;    183;    6.1;eor
  4083;19930401;19930430;   9;   2;    42.6;      0;      0;   11.1;eor
  4083;19930501;19930531;   9;   2;    44.9;      0;      0;   14.5;eor
  4083;19930601;19930630;   9;   2;    79.3;      0;      0;   12.0;eor
  4083;19930701;19930731;   9;   2;   126.7;      0;      0;   22.0;eor
  4083;19930801;19930831;   9;   2;    77.9;      0;      0;   29.9;eor
  4083;19930901;19930930;   9;   2;    47.7;      0;      0;   12.0;eor
  4083;19931001;19931031;   9;   2;    29.9;      0;      0;   10.1;eor
  4083;19931101;19931130;   9;   2;    26.6;      6;     18;   14.8;eor
  4083;19931201;19931231;   9;   2;   199.4;     30;     46;   35.5;eor
  4083;19940101;19940131;   9;   2;   107.6;      6;      9;   21.7;eor
  4083;19940201;19940228;   9;   2;    44.4;     17;     36;    8.3;eor
  4083;19940301;19940331;   9;   2;   105.8;      4;      4;   15.0;eor
  4083;19940401;19940430;   9;   2;    85.8;      0;      0;   35.2;eor
  4083;19940501;19940531;   9;   2;    49.7;      0;      0;    8.7;eor
  4083;19940601;19940630;   9;   2;    40.0;      0;      0;   11.2;eor
  4083;19940701;19940731;   9;   2;    27.8;      0;      0;   15.5;eor
  4083;19940801;19940831;   9;   2;    91.4;      0;      0;   20.0;eor
  4083;19940901;19940930;   9;   2;    60.7;      0;      0;   12.5;eor
