STATIONS_ID; MESS_DATUM_BEGINN; MESS_DATUM_ENDE; QUALITAETS_NIVEAU; ART; NIEDERSCHLAGSHOEHE;NEUSCHNEEHOEHE;SCHNEEHOEHE; max(NIEDERSCHLAGSHOEHE);eor
  4636;19570501;19570531;   5;   2;    28.0;   -999;   -999;-999;eor
  4636;19570601;19570630;   5;   2;    47.0;   -999;   -999;-999;eor
  4636;19570701;19570731;   5;   2;    60.0;   -999;   -999;-999;eor
  4636;19570801;19570831;   5;   2;    76.0;   -999;   -999;-999;eor
  4636;19570901;19570930;   5;   2;    74.0;   -999;   -999;-999;eor
  4636;19571001;19571031;   5;   2;    21.0;   -999;   -999;-999;eor
  4636;19571101;19571130;   5;   2;    28.0;   -999;   -999;-999;eor
  4636;19571201;19571231;   5;   2;    58.0;   -999;   -999;-999;eor
  4636;19580101;19580131;   5;   2;    52.0;   -999;   -999;-999;eor
  4636;19580201;19580228;   5;   2;    67.0;   -999;   -999;-999;eor
  4636;19580301;19580331;   5;   2;    10.0;   -999;   -999;-999;eor
  4636;19580401;19580430;   5;   2;    36.0;   -999;   -999;-999;eor
  4636;19580501;19580531;   5;   2;    82.0;   -999;   -999;-999;eor
  4636;19580601;19580630;   5;   2;    43.0;   -999;   -999;-999;eor
  4636;19580701;19580731;   5;   2;    91.0;   -999;   -999;-999;eor
  4636;19580801;19580831;   5;   2;    54.0;   -999;   -999;-999;eor
  4636;19580901;19580930;   5;   2;    23.0;   -999;   -999;-999;eor
  4636;19581001;19581031;   5;   2;    72.0;   -999;   -999;-999;eor
  4636;19581101;19581130;   5;   2;    18.0;   -999;   -999;-999;eor
  4636;19581201;19581231;   5;   2;    37.0;   -999;   -999;-999;eor
  4636;19590101;19590131;   5;   2;    39.0;   -999;   -999;-999;eor
  4636;19590201;19590228;   5;   2;     5.0;   -999;   -999;-999;eor
  4636;19590301;19590331;   5;   2;    19.0;   -999;   -999;-999;eor
  4636;19590401;19590430;   5;   2;    23.0;   -999;   -999;-999;eor
  4636;19590501;19590531;   5;   2;    19.0;   -999;   -999;-999;eor
  4636;19590601;19590630;   5;   2;    25.0;   -999;   -999;-999;eor
  4636;19590701;19590731;   5;   2;    36.0;   -999;   -999;-999;eor
  4636;19590801;19590831;   5;   2;    71.0;   -999;   -999;-999;eor
  4636;19590901;19590930;   5;   2;     0.0;   -999;   -999;-999;eor
  4636;19591001;19591031;   5;   2;    14.0;   -999;   -999;-999;eor
  4636;19591101;19591130;   5;   2;    42.0;   -999;   -999;-999;eor
  4636;19591201;19591231;   5;   2;    25.0;   -999;   -999;-999;eor
  4636;19600101;19600131;   5;   2;    41.0;   -999;   -999;-999;eor
  4636;19600201;19600229;   5;   2;    21.0;   -999;   -999;-999;eor
  4636;19600301;19600331;   5;   2;    26.0;   -999;   -999;-999;eor
  4636;19600401;19600430;   5;   2;    32.0;   -999;   -999;-999;eor
  4636;19600501;19600531;   5;   2;    21.0;   -999;   -999;-999;eor
  4636;19600601;19600630;   5;   2;    31.0;   -999;   -999;-999;eor
  4636;19600701;19600731;   5;   2;    26.0;   -999;   -999;-999;eor
  4636;19600801;19600831;   5;   2;    89.0;   -999;   -999;-999;eor
  4636;19600901;19600930;   5;   2;    29.0;   -999;   -999;-999;eor
  4636;19601001;19601031;   5;   2;    79.0;   -999;   -999;-999;eor
  4636;19601101;19601130;   5;   2;    73.0;   -999;   -999;-999;eor
  4636;19601201;19601231;   5;   2;   101.0;   -999;   -999;-999;eor
  4636;19610101;19610131;   5;   2;    51.0;   -999;   -999;-999;eor
  4636;19610201;19610228;   5;   2;    56.0;   -999;   -999;-999;eor
  4636;19610301;19610331;   5;   2;    56.0;   -999;   -999;-999;eor
  4636;19610401;19610430;   5;   2;    33.0;   -999;   -999;-999;eor
  4636;19610501;19610531;   5;   2;    95.0;   -999;   -999;-999;eor
  4636;19610601;19610630;   5;   2;    47.0;   -999;   -999;-999;eor
  4636;19610701;19610731;   5;   2;    70.0;   -999;   -999;-999;eor
  4636;19610801;19610831;   5;   2;    69.0;   -999;   -999;-999;eor
  4636;19610901;19610930;   5;   2;    21.0;   -999;   -999;-999;eor
  4636;19611001;19611031;   5;   2;    43.0;   -999;   -999;-999;eor
  4636;19611101;19611130;   5;   2;    75.0;   -999;   -999;-999;eor
  4636;19611201;19611231;   5;   2;    88.0;   -999;   -999;-999;eor
  4636;19620101;19620131;   5;   2;    58.0;   -999;   -999;-999;eor
  4636;19620201;19620228;   5;   2;    50.0;   -999;   -999;-999;eor
  4636;19620301;19620331;   5;   2;    36.0;   -999;   -999;-999;eor
  4636;19620401;19620430;   5;   2;    46.0;   -999;   -999;-999;eor
  4636;19620501;19620531;   5;   2;    43.0;   -999;   -999;-999;eor
  4636;19620601;19620630;   5;   2;    39.0;   -999;   -999;-999;eor
  4636;19620701;19620731;   5;   2;    93.0;   -999;   -999;-999;eor
  4636;19620801;19620831;   5;   2;    56.0;   -999;   -999;-999;eor
  4636;19620901;19620930;   5;   2;    41.0;   -999;   -999;-999;eor
  4636;19621001;19621031;   5;   2;    10.0;   -999;   -999;-999;eor
  4636;19621101;19621130;   5;   2;    12.0;   -999;   -999;-999;eor
  4636;19621201;19621231;   5;   2;    39.0;   -999;   -999;-999;eor
  4636;19630101;19630131;   5;   2;    16.0;   -999;   -999;-999;eor
  4636;19630201;19630228;   5;   2;    12.0;   -999;   -999;-999;eor
  4636;19630301;19630331;   5;   2;    25.0;   -999;   -999;-999;eor
  4636;19630401;19630430;   5;   2;    18.0;   -999;   -999;-999;eor
  4636;19630501;19630531;   5;   2;    18.0;   -999;   -999;-999;eor
  4636;19630601;19630630;   5;   2;    42.0;   -999;   -999;-999;eor
  4636;19630701;19630731;   5;   2;    18.0;   -999;   -999;-999;eor
  4636;19630801;19630831;   5;   2;    97.0;   -999;   -999;-999;eor
  4636;19630901;19630930;   5;   2;    58.0;   -999;   -999;-999;eor
  4636;19631001;19631031;   5;   2;    16.0;   -999;   -999;-999;eor
  4636;19631101;19631130;   5;   2;    94.0;   -999;   -999;-999;eor
  4636;19631201;19631231;   5;   2;     9.0;   -999;   -999;-999;eor
  4636;19640101;19640131;   5;   2;    11.0;   -999;   -999;-999;eor
  4636;19640201;19640229;   5;   2;    18.0;   -999;   -999;-999;eor
  4636;19640301;19640331;   5;   2;    39.0;   -999;   -999;-999;eor
  4636;19640401;19640430;   5;   2;    19.0;   -999;   -999;-999;eor
  4636;19640501;19640531;   5;   2;    54.0;   -999;   -999;-999;eor
  4636;19640601;19640630;   5;   2;   101.0;   -999;   -999;-999;eor
  4636;19640701;19640731;   5;   2;    21.0;   -999;   -999;-999;eor
  4636;19640801;19640831;   5;   2;   132.0;   -999;   -999;-999;eor
  4636;19640901;19640930;   5;   2;    66.0;   -999;   -999;-999;eor
  4636;19641001;19641031;   5;   2;    36.0;   -999;   -999;-999;eor
  4636;19641101;19641130;   5;   2;    38.0;   -999;   -999;-999;eor
  4636;19641201;19641231;   5;   2;    22.0;   -999;   -999;-999;eor
  4636;19650101;19650131;   5;   2;    67.0;   -999;   -999;-999;eor
  4636;19650201;19650228;   5;   2;    28.0;   -999;   -999;-999;eor
  4636;19650301;19650331;   5;   2;    26.0;   -999;   -999;-999;eor
  4636;19650401;19650430;   5;   2;    82.0;   -999;   -999;-999;eor
  4636;19650501;19650531;   5;   2;    65.0;   -999;   -999;-999;eor
  4636;19650601;19650630;   5;   2;    26.0;   -999;   -999;-999;eor
  4636;19650701;19650731;   5;   2;    86.0;   -999;   -999;-999;eor
  4636;19650801;19650831;   5;   2;    55.0;   -999;   -999;-999;eor
  4636;19650901;19650930;   5;   2;    87.0;   -999;   -999;-999;eor
  4636;19651001;19651031;   5;   2;    13.0;   -999;   -999;-999;eor
  4636;19651101;19651130;   5;   2;    69.0;   -999;   -999;-999;eor
  4636;19651201;19651231;   5;   2;    81.0;   -999;   -999;-999;eor
  4636;19660101;19660131;   5;   2;    32.0;   -999;   -999;-999;eor
  4636;19660201;19660228;   5;   2;    71.0;   -999;   -999;-999;eor
  4636;19660301;19660331;   5;   2;    25.0;   -999;   -999;-999;eor
  4636;19660401;19660430;   5;   2;    71.0;   -999;   -999;-999;eor
  4636;19660501;19660531;   5;   2;    53.0;   -999;   -999;-999;eor
  4636;19660601;19660630;   5;   2;    86.0;   -999;   -999;-999;eor
  4636;19660701;19660731;   5;   2;    86.0;   -999;   -999;-999;eor
  4636;19660801;19660831;   5;   2;   126.0;   -999;   -999;-999;eor
  4636;19660901;19660930;   5;   2;    23.0;   -999;   -999;-999;eor
  4636;19661001;19661031;   5;   2;    18.0;   -999;   -999;-999;eor
  4636;19661101;19661130;   5;   2;    54.0;   -999;   -999;-999;eor
  4636;19661201;19661231;   5;   2;   100.0;   -999;   -999;-999;eor
  4636;19670101;19670131;   5;   2;    57.0;   -999;   -999;-999;eor
  4636;19670201;19670228;   5;   2;    39.0;   -999;   -999;-999;eor
  4636;19670301;19670331;   5;   2;    59.0;   -999;   -999;-999;eor
  4636;19670401;19670430;   5;   2;    40.0;   -999;   -999;-999;eor
  4636;19670501;19670531;   5;   2;    40.0;   -999;   -999;-999;eor
  4636;19670601;19670630;   5;   2;    52.0;   -999;   -999;-999;eor
  4636;19670701;19670731;   5;   2;    97.0;   -999;   -999;-999;eor
  4636;19670801;19670831;   5;   2;    85.0;   -999;   -999;-999;eor
  4636;19670901;19670930;   5;   2;    58.0;   -999;   -999;-999;eor
  4636;19671001;19671031;   5;   2;    47.0;   -999;   -999;-999;eor
  4636;19671101;19671130;   5;   2;    47.0;   -999;   -999;-999;eor
  4636;19671201;19671231;   5;   2;    59.0;   -999;   -999;-999;eor
  4636;19680101;19680131;   5;   2;    52.0;   -999;   -999;-999;eor
  4636;19680201;19680229;   5;   2;    16.0;   -999;   -999;-999;eor
  4636;19680301;19680331;   5;   2;    35.0;   -999;   -999;-999;eor
  4636;19680401;19680430;   5;   2;    24.0;   -999;   -999;-999;eor
  4636;19680501;19680531;   5;   2;    72.0;   -999;   -999;-999;eor
  4636;19680601;19680630;   5;   2;    78.0;   -999;   -999;-999;eor
  4636;19680701;19680731;   5;   2;    88.0;   -999;   -999;-999;eor
  4636;19680801;19680831;   5;   2;    55.0;   -999;   -999;-999;eor
  4636;19680901;19680930;   5;   2;    91.0;   -999;   -999;-999;eor
  4636;19681001;19681031;   5;   2;    88.0;   -999;   -999;-999;eor
  4636;19681101;19681130;   5;   2;    64.0;   -999;   -999;-999;eor
  4636;19681201;19681231;   5;   2;    15.0;   -999;   -999;-999;eor
  4636;19690101;19690131;   5;   2;    62.0;   -999;      6;   13.3;eor
  4636;19690201;19690228;   5;   2;    45.0;   -999;    205;   15.4;eor
  4636;19690301;19690331;   5;   2;    43.6;   -999;    258;   10.0;eor
  4636;19690401;19690430;   5;   2;    63.6;   -999;      0;   12.2;eor
  4636;19690501;19690531;   5;   2;    50.0;   -999;      0;   11.9;eor
  4636;19690601;19690630;   5;   2;    74.7;   -999;      0;   21.9;eor
  4636;19690701;19690731;   5;   2;    15.1;   -999;      0;    4.8;eor
  4636;19690801;19690831;   5;   2;    38.2;   -999;      0;    7.5;eor
  4636;19690901;19690930;   5;   2;     5.1;   -999;      0;    2.8;eor
  4636;19691001;19691031;   5;   2;    35.0;   -999;      0;   11.2;eor
  4636;19691101;19691130;   5;   2;    57.2;   -999;     16;   11.2;eor
  4636;19691201;19691231;   5;   2;    18.1;   -999;     73;    5.0;eor
  4636;19700101;19700131;   5;   2;    19.5;   -999;    219;    5.0;eor
  4636;19700201;19700228;   5;   2;    81.8;   -999;    166;   24.2;eor
  4636;19700301;19700331;   5;   2;    52.3;   -999;    161;    6.5;eor
  4636;19700401;19700430;   5;   2;    92.0;   -999;      2;   11.1;eor
  4636;19700501;19700531;   5;   2;    48.8;   -999;      0;    9.8;eor
  4636;19700601;19700630;   5;   2;    74.5;   -999;      0;   30.2;eor
  4636;19700701;19700731;   5;   2;    79.5;   -999;      0;   19.1;eor
  4636;19700801;19700831;   5;   2;    65.3;   -999;      0;   30.6;eor
  4636;19700901;19700930;   5;   2;    41.2;   -999;      0;    7.9;eor
  4636;19701001;19701031;   5;   2;    52.6;   -999;      0;    7.8;eor
  4636;19701101;19701130;   5;   2;    67.4;   -999;      0;   15.2;eor
  4636;19701201;19701231;   5;   2;    33.8;   -999;     30;    7.0;eor
  4636;19710101;19710131;   5;   2;    22.8;   -999;    148;    8.2;eor
  4636;19710201;19710228;   5;   2;    20.6;   -999;      2;    5.9;eor
  4636;19710301;19710331;   5;   2;    21.7;   -999;     33;    4.1;eor
  4636;19710401;19710430;   5;   2;    26.3;   -999;      0;    6.2;eor
  4636;19710501;19710531;   5;   2;    55.7;   -999;      0;   37.5;eor
  4636;19710601;19710630;   5;   2;   133.8;   -999;      0;   32.2;eor
  4636;19710701;19710731;   5;   2;    37.8;   -999;      0;   12.5;eor
  4636;19710801;19710831;   5;   2;    56.7;   -999;      0;   29.7;eor
  4636;19710901;19710930;   5;   2;    38.4;   -999;      0;    8.3;eor
  4636;19711001;19711031;   5;   2;    23.5;   -999;      0;   13.9;eor
  4636;19711101;19711130;   5;   2;    57.9;   -999;      0;   16.0;eor
  4636;19711201;19711231;   5;   2;    52.1;   -999;      0;    7.0;eor
  4636;19720101;19720131;   5;   2;    10.2;   -999;   -999;    5.8;eor
  4636;19720201;19720229;   5;   2;     8.0;   -999;   -999;    3.8;eor
  4636;19720301;19720331;   5;   2;    35.2;   -999;   -999;    7.8;eor
  4636;19720401;19720430;   5;   2;    34.3;   -999;   -999;    5.8;eor
  4636;19720501;19720531;   5;   2;    60.1;   -999;   -999;   22.5;eor
  4636;19720601;19720630;   5;   2;    96.0;   -999;   -999;   24.2;eor
  4636;19720701;19720731;   5;   2;    73.0;   -999;   -999;   25.1;eor
  4636;19720801;19720831;   5;   2;    48.8;   -999;   -999;   22.5;eor
  4636;19720901;19720930;   5;   2;    38.4;   -999;   -999;    6.1;eor
  4636;19721001;19721031;   5;   2;    26.2;   -999;   -999;   11.2;eor
  4636;19721101;19721130;   5;   2;    39.8;   -999;   -999;    7.2;eor
  4636;19721201;19721231;   5;   2;     8.2;   -999;   -999;    2.9;eor
  4636;19730101;19730131;   5;   2;    34.4;   -999;     12;    7.5;eor
  4636;19730201;19730228;   5;   2;    21.6;   -999;     10;    5.9;eor
  4636;19730301;19730331;   5;   2;     9.8;   -999;      0;    2.5;eor
  4636;19730401;19730430;   5;   2;    62.5;   -999;      0;   14.5;eor
  4636;19730501;19730531;   5;   2;    53.4;   -999;      0;   20.1;eor
  4636;19730601;19730630;   5;   2;    28.2;   -999;      0;   14.5;eor
  4636;19730701;19730731;   5;   2;   103.9;   -999;      0;   53.6;eor
  4636;19730801;19730831;   5;   2;    16.2;   -999;      0;    6.1;eor
  4636;19730901;19730930;   5;   2;    28.2;   -999;      0;   11.2;eor
  4636;19731001;19731031;   5;   2;    75.9;   -999;      0;   19.2;eor
  4636;19731101;19731130;   5;   2;    78.8;   -999;     10;   10.6;eor
  4636;19731201;19731231;   5;   2;    66.4;   -999;     44;   13.7;eor
  4636;19740101;19740131;   5;   2;    39.2;   -999;   -999;    7.6;eor
  4636;19740201;19740228;   5;   2;    20.4;   -999;   -999;    7.4;eor
  4636;19740301;19740331;   5;   2;    18.6;   -999;   -999;    8.5;eor
  4636;19740401;19740430;   5;   2;    36.1;   -999;   -999;   27.7;eor
  4636;19740501;19740531;   5;   2;    57.5;   -999;   -999;   10.6;eor
  4636;19740601;19740630;   5;   2;    51.7;   -999;   -999;   12.2;eor
  4636;19740701;19740731;   5;   2;    73.1;   -999;   -999;   13.8;eor
  4636;19740801;19740831;   5;   2;    27.5;   -999;   -999;    9.9;eor
  4636;19740901;19740930;   5;   2;    25.8;   -999;   -999;    7.2;eor
  4636;19741001;19741031;   5;   2;    95.5;   -999;   -999;   28.8;eor
  4636;19741101;19741130;   5;   2;    36.9;   -999;   -999;   13.8;eor
  4636;19741201;19741231;   5;   2;   118.2;   -999;   -999;   22.6;eor
  4636;19750101;19750131;   5;   2;    50.4;   -999;      0;   19.8;eor
  4636;19750201;19750228;   5;   2;     8.3;   -999;      0;    4.8;eor
  4636;19750301;19750331;   5;   2;    39.1;   -999;     10;    8.5;eor
  4636;19750401;19750430;   5;   2;    53.6;   -999;      0;   13.2;eor
  4636;19750501;19750531;   5;   2;    53.3;   -999;      0;   26.1;eor
  4636;19750601;19750630;   5;   2;    31.7;   -999;      0;   14.1;eor
  4636;19750701;19750731;   5;   2;    44.5;   -999;      0;   14.5;eor
