STATIONS_ID; MESS_DATUM_BEGINN; MESS_DATUM_ENDE; QUALITAETS_NIVEAU; ART; NIEDERSCHLAGSHOEHE;NEUSCHNEEHOEHE;SCHNEEHOEHE; max(NIEDERSCHLAGSHOEHE);eor
  7337;20070401;20070430;  10;   2;     2.4;   -999;   -999;    2.2;eor
  7337;20070501;20070531;  10;   2;    78.1;      0;      0;   28.1;eor
  7337;20070601;20070630;  10;   2;    84.2;   -999;   -999;   16.9;eor
  7337;20070701;20070731;  10;   2;    85.8;      0;      0;   23.0;eor
  7337;20070801;20070831;  10;   2;    67.1;      0;      0;   29.1;eor
  7337;20070901;20070930;  10;   2;    83.5;      0;      0;   26.5;eor
  7337;20071001;20071031;  10;   2;    21.3;      0;      0;    4.9;eor
  7337;20071101;20071130;  10;   2;    97.6;     23;     76;   18.5;eor
  7337;20071201;20071231;  10;   2;    31.9;      3;      3;    5.5;eor
  7337;20080101;20080131;  10;   2;    87.2;      5;     21;   22.0;eor
  7337;20080201;20080229;  10;   2;    34.3;      0;      0;   14.9;eor
  7337;20080301;20080331;  10;   2;    67.3;     22;     23;   13.7;eor
  7337;20080401;20080430;  10;   2;    73.2;      0;      0;   11.6;eor
  7337;20080501;20080531;  10;   2;    26.8;      0;      0;   12.5;eor
  7337;20080601;20080630;  10;   2;    54.1;      0;      0;   17.7;eor
  7337;20080701;20080731;  10;   2;    65.6;      0;      0;   22.1;eor
  7337;20080801;20080831;  10;   2;    88.7;      0;      0;   16.7;eor
  7337;20080901;20080930;  10;   2;    39.5;      0;      0;    7.6;eor
  7337;20081001;20081031;  10;   2;    99.5;      0;      0;   27.7;eor
  7337;20081101;20081130;  10;   2;    49.2;     13;     42;   10.1;eor
  7337;20081201;20081231;  10;   2;    59.2;      8;     16;   10.7;eor
  7337;20090101;20090131;  10;   2;    37.6;     25;    334;   11.5;eor
  7337;20090201;20090228;  10;   2;    68.6;     47;    291;   12.2;eor
  7337;20090301;20090331;  10;   2;    81.5;     17;     17;   11.9;eor
  7337;20090401;20090430;  10;   2;    19.2;      0;      0;   15.8;eor
  7337;20090501;20090531;  10;   2;   113.8;      0;      0;   40.7;eor
  7337;20090601;20090630;  10;   2;    93.9;      0;      0;   24.7;eor
  7337;20090701;20090731;  10;   2;    95.7;      0;      0;   35.2;eor
  7337;20090801;20090831;  10;   2;    63.0;      0;      0;   19.1;eor
  7337;20090901;20090930;  10;   2;    39.4;      0;      0;   11.9;eor
  7337;20091001;20091031;  10;   2;   100.5;      4;      7;   23.4;eor
  7337;20091101;20091130;  10;   2;    35.5;      0;      0;   12.2;eor
  7337;20091201;20091231;  10;   2;    64.0;     20;     76;   10.9;eor
  7337;20100101;20100131;  10;   2;    40.9;     46;    550;    6.0;eor
  7337;20100201;20100228;  10;   2;    21.2;     17;    700;    9.7;eor
  7337;20100301;20100331;  10;   2;    55.7;     22;     53;   14.9;eor
  7337;20100401;20100430;  10;   2;    23.0;   -999;   -999;    7.9;eor
  7337;20100501;20100531;  10;   2;   170.8;   -999;   -999;   39.9;eor
  7337;20100601;20100630;  10;   2;    41.2;   -999;   -999;   18.0;eor
  7337;20100701;20100731;  10;   2;   141.0;   -999;   -999;   61.4;eor
  7337;20100801;20100831;  10;   2;   220.7;   -999;   -999;   76.7;eor
  7337;20100901;20100930;  10;   2;   138.8;   -999;   -999;   49.3;eor
  7337;20101001;20101031;  10;   2;    10.1;   -999;   -999;    5.3;eor
  7337;20101101;20101130;   7;   2;    89.4;     15;     36;   19.7;eor
  7337;20101201;20101231;   7;   2;    82.7;     94;    993;   14.1;eor
  7337;20110101;20110131;   3;   2;    51.7;     17;    391;    9.0;eor
  7337;20110201;20110228;   3;   2;    15.7;      6;     70;    6.7;eor
  7337;20110301;20110331;   3;   2;    42.2;      0;      0;   19.0;eor
  7337;20110401;20110430;   3;   2;    39.8;      0;      0;   21.8;eor
  7337;20110501;20110531;   3;   2;    43.2;      0;      0;   14.2;eor
  7337;20110601;20110630;   3;   2;    89.6;      0;      0;   12.9;eor
  7337;20110701;20110731;   3;   2;   252.1;      0;      0;   63.6;eor
  7337;20110801;20110831;   3;   2;    97.3;      0;      0;   25.1;eor
  7337;20110901;20110930;   3;   2;    50.4;      0;      0;   20.2;eor
  7337;20111001;20111031;   3;   2;    34.1;      0;      0;   11.6;eor
  7337;20111101;20111130;   3;   2;     0.6;      0;      0;    0.3;eor
  7337;20111201;20111231;   3;   2;    84.1;     10;     12;   14.8;eor
  7337;20120101;20120131;   3;   2;   125.8;     24;     98;   16.2;eor
  7337;20120201;20120229;   3;   2;    66.6;   -999;    213;   13.7;eor
  7337;20120301;20120331;   3;   2;    25.5;      3;      3;    6.8;eor
  7337;20120401;20120430;   3;   2;    47.2;      2;      2;   16.3;eor
  7337;20120501;20120531;   3;   2;    52.3;      0;      0;   19.4;eor
  7337;20120601;20120630;   3;   2;   106.0;      0;      0;   19.7;eor
  7337;20120701;20120731;   3;   2;   170.4;      0;      0;   43.6;eor
  7337;20120801;20120831;   3;   2;    98.3;      0;      0;   34.1;eor
  7337;20120901;20120930;   3;   2;    32.6;      0;      0;   11.4;eor
  7337;20121001;20121031;   3;   2;    24.5;      8;     16;   10.0;eor
  7337;20121101;20121130;   3;   2;    76.9;      9;      9;   25.4;eor
  7337;20121201;20121231;   3;   2;    49.4;     37;    286;   20.4;eor
  7337;20130101;20130131;   3;   2;    96.8;     24;    236;   23.2;eor
  7337;20130201;20130228;   3;   2;    52.1;     64;    355;    7.6;eor
  7337;20130301;20130331;   3;   2;    30.8;     32;    319;    9.1;eor
  7337;20130401;20130430;   3;   2;    31.9;      5;    110;    6.2;eor
  7337;20130501;20130531;   3;   2;    98.5;      0;      0;   22.3;eor
  7337;20130601;20130630;   3;   2;   241.8;      0;      0;   49.9;eor
  7337;20130701;20130731;   3;   2;    54.2;   -999;   -999;   34.4;eor
  7337;20130801;20130831;   3;   2;    37.3;      0;      0;   12.6;eor
  7337;20130901;20130930;   3;   2;    68.1;      0;      0;   11.4;eor
  7337;20131001;20131031;   3;   2;    56.4;      0;      0;   23.8;eor
  7337;20131101;20131130;   3;   2;    35.6;      0;      0;    6.8;eor
  7337;20131201;20131231;   3;   2;    39.1;      6;     10;   12.2;eor
  7337;20140101;20140131;   3;   2;    31.5;      9;     56;    4.2;eor
  7337;20140201;20140228;   3;   2;     4.4;      2;      2;    1.4;eor
  7337;20140301;20140331;   3;   2;    52.4;   -999;   -999;   11.1;eor
  7337;20140401;20140430;   3;   2;    38.4;   -999;   -999;   12.1;eor
  7337;20140501;20140531;   3;   2;   119.2;   -999;   -999;   28.1;eor
  7337;20140601;20140630;   3;   2;    51.7;   -999;   -999;   19.1;eor
  7337;20140701;20140731;   3;   2;   133.3;   -999;   -999;   39.7;eor
  7337;20140801;20140831;   3;   2;    71.4;   -999;   -999;   15.6;eor
  7337;20140901;20140930;   3;   2;    82.9;   -999;   -999;   18.1;eor
  7337;20141001;20141031;   3;   2;    50.3;   -999;   -999;    9.8;eor
  7337;20141101;20141130;   3;   2;    13.0;   -999;   -999;    6.7;eor
  7337;20141201;20141231;   3;   2;    48.6;      7;     28;    7.9;eor

