STATIONS_ID; MESS_DATUM_BEGINN; MESS_DATUM_ENDE; QUALITAETS_NIVEAU; ART; NIEDERSCHLAGSHOEHE;NEUSCHNEEHOEHE;SCHNEEHOEHE; max(NIEDERSCHLAGSHOEHE);eor
   108;19570101;19570131;   5;   2;    91.0;   -999;   -999;-999;eor
   108;19570201;19570228;   5;   2;   113.0;   -999;   -999;-999;eor
   108;19570301;19570331;   5;   2;   167.0;   -999;   -999;-999;eor
   108;19570401;19570430;   5;   2;    55.0;   -999;   -999;-999;eor
   108;19570501;19570531;   5;   2;    48.0;   -999;   -999;-999;eor
   108;19570601;19570630;   5;   2;    87.0;   -999;   -999;-999;eor
   108;19570701;19570731;   5;   2;   109.0;   -999;   -999;-999;eor
   108;19570801;19570831;   5;   2;   113.0;   -999;   -999;-999;eor
   108;19570901;19570930;   5;   2;   183.0;   -999;   -999;-999;eor
   108;19571001;19571031;   5;   2;    47.0;   -999;   -999;-999;eor
   108;19571101;19571130;   5;   2;    65.0;   -999;   -999;-999;eor
   108;19571201;19571231;   5;   2;   163.0;   -999;   -999;-999;eor
   108;19590101;19590131;   5;   2;    74.0;   -999;   -999;-999;eor
   108;19590201;19590228;   5;   2;    11.0;   -999;   -999;-999;eor
   108;19590301;19590331;   5;   2;    27.0;   -999;   -999;-999;eor
   108;19590401;19590430;   5;   2;    84.0;   -999;   -999;-999;eor
   108;19590501;19590531;   5;   2;    31.0;   -999;   -999;-999;eor
   108;19590601;19590630;   5;   2;    48.0;   -999;   -999;-999;eor
   108;19590701;19590731;   5;   2;    72.0;   -999;   -999;-999;eor
   108;19590801;19590831;   5;   2;    84.0;   -999;   -999;-999;eor
   108;19590901;19590930;   5;   2;     1.0;   -999;   -999;-999;eor
   108;19591001;19591031;   5;   2;    40.0;   -999;   -999;-999;eor
   108;19591101;19591130;   5;   2;    46.0;   -999;   -999;-999;eor
   108;19591201;19591231;   5;   2;    73.0;   -999;   -999;-999;eor
   108;19600101;19600131;   5;   2;   151.0;   -999;   -999;-999;eor
   108;19600201;19600229;   5;   2;    34.0;   -999;   -999;-999;eor
   108;19600301;19600331;   5;   2;    34.0;   -999;   -999;-999;eor
   108;19600401;19600430;   5;   2;    69.0;   -999;   -999;-999;eor
   108;19600501;19600531;   5;   2;   104.0;   -999;   -999;-999;eor
   108;19600601;19600630;   5;   2;    46.0;   -999;   -999;-999;eor
   108;19600701;19600731;   5;   2;    62.0;   -999;   -999;-999;eor
   108;19600801;19600831;   5;   2;   140.0;   -999;   -999;-999;eor
   108;19600901;19600930;   5;   2;    76.0;   -999;   -999;-999;eor
   108;19601001;19601031;   5;   2;   229.0;   -999;   -999;-999;eor
   108;19601101;19601130;   5;   2;   125.0;   -999;   -999;-999;eor
   108;19601201;19601231;   5;   2;   182.0;   -999;   -999;-999;eor
   108;19610101;19610131;   5;   2;   110.3;   -999;   -999;   18.3;eor
   108;19610201;19610228;   5;   2;   110.7;   -999;   -999;   23.2;eor
   108;19610301;19610331;   5;   2;   106.4;   -999;   -999;   26.8;eor
   108;19610401;19610430;   5;   2;   153.8;   -999;   -999;   31.6;eor
   108;19610501;19610531;   5;   2;   198.1;   -999;   -999;   24.2;eor
   108;19610601;19610630;   5;   2;   124.7;   -999;   -999;   36.2;eor
   108;19610701;19610731;   5;   2;   130.5;   -999;   -999;   16.7;eor
   108;19610801;19610831;   5;   2;   130.2;   -999;   -999;   15.5;eor
   108;19610901;19610930;   5;   2;    51.6;   -999;   -999;   22.9;eor
   108;19611001;19611031;   5;   2;    86.0;   -999;   -999;   23.0;eor
   108;19611101;19611130;   5;   2;   126.7;   -999;   -999;   26.7;eor
   108;19611201;19611231;   5;   2;   145.8;   -999;   -999;   49.5;eor
   108;19620101;19620131;   5;   2;   122.9;   -999;   -999;   19.3;eor
   108;19620201;19620228;   5;   2;   133.9;   -999;   -999;   53.2;eor
   108;19620301;19620331;   5;   2;    66.3;   -999;   -999;   12.8;eor
   108;19620401;19620430;   5;   2;   151.9;   -999;   -999;   18.2;eor
   108;19620501;19620531;   5;   2;    97.6;   -999;   -999;   13.6;eor
   108;19620601;19620630;   5;   2;    63.0;   -999;   -999;   14.2;eor
   108;19620701;19620731;   5;   2;   145.9;   -999;   -999;   20.1;eor
   108;19620801;19620831;   5;   2;   115.3;   -999;   -999;   32.1;eor
   108;19620901;19620930;   5;   2;    61.5;   -999;   -999;   12.3;eor
   108;19621001;19621031;   5;   2;    21.8;   -999;   -999;    7.8;eor
   108;19621101;19621130;   5;   2;    51.3;   -999;   -999;   12.9;eor
   108;19621201;19621231;   5;   2;   118.1;   -999;   -999;   20.8;eor
   108;19630101;19630131;   5;   2;    52.6;   -999;   -999;    8.5;eor
   108;19630201;19630228;   5;   2;    16.9;   -999;   -999;    5.5;eor
   108;19630301;19630331;   5;   2;    51.5;   -999;   -999;   11.4;eor
