STATIONS_ID; MESS_DATUM_BEGINN; MESS_DATUM_ENDE; QUALITAETS_NIVEAU; ART; NIEDERSCHLAGSHOEHE;NEUSCHNEEHOEHE;SCHNEEHOEHE; max(NIEDERSCHLAGSHOEHE);eor
  4396;19510101;19510131;   5;   2;    98.7;   -999;   -999;   19.4;eor
  4396;19510201;19510228;   5;   2;    71.8;   -999;   -999;   13.7;eor
  4396;19510301;19510331;   5;   2;   105.4;   -999;   -999;   13.7;eor
  4396;19510401;19510430;   5;   2;    74.1;   -999;   -999;   14.9;eor
  4396;19510501;19510531;   5;   2;    69.6;   -999;      0;   23.5;eor
  4396;19510601;19510630;   5;   2;   147.7;   -999;      0;   66.4;eor
  4396;19510701;19510731;   5;   2;    44.4;   -999;      0;   16.6;eor
  4396;19510801;19510831;   5;   2;    76.6;   -999;      0;   14.2;eor
  4396;19510901;19510930;   5;   2;    65.2;   -999;      0;   24.9;eor
  4396;19511001;19511031;   5;   2;    21.9;   -999;      0;   10.9;eor
  4396;19511101;19511130;   5;   2;   112.3;   -999;      1;   15.2;eor
  4396;19511201;19511231;   5;   2;    65.1;   -999;   -999;   21.0;eor
  4396;19520101;19520131;   5;   2;    93.0;   -999;    163;   18.9;eor
  4396;19520201;19520229;   5;   2;    45.0;   -999;   -999;   18.2;eor
  4396;19520301;19520331;   5;   2;    90.4;   -999;     10;   23.2;eor
  4396;19520401;19520430;   5;   2;    22.4;   -999;      9;    8.8;eor
  4396;19520501;19520531;   5;   2;    27.0;   -999;      0;   11.8;eor
  4396;19520601;19520630;   5;   2;    20.9;   -999;      0;    7.9;eor
  4396;19520701;19520731;   5;   2;    13.0;   -999;      0;    6.2;eor
  4396;19520801;19520831;   5;   2;    69.6;   -999;      0;   10.5;eor
  4396;19520901;19520930;   5;   2;   109.4;   -999;      0;   18.9;eor
  4396;19521001;19521031;   5;   2;   116.1;   -999;      0;   22.0;eor
  4396;19521101;19521130;   5;   2;   164.8;   -999;   -999;   40.8;eor
  4396;19521201;19521231;   5;   2;   116.1;   -999;   -999;   26.7;eor
  4396;19530101;19530131;   5;   2;    13.0;   -999;   -999;    6.2;eor
  4396;19530201;19530228;   5;   2;    29.6;   -999;   -999;    8.9;eor
  4396;19530301;19530331;   5;   2;     1.1;   -999;      0;    0.6;eor
  4396;19530401;19530430;   5;   2;    36.8;   -999;      0;    7.8;eor
  4396;19530501;19530531;   5;   2;    37.4;   -999;      0;   22.6;eor
  4396;19530601;19530630;   5;   2;    83.6;   -999;      0;   12.3;eor
  4396;19530701;19530731;   5;   2;    98.0;   -999;      0;   22.8;eor
  4396;19530801;19530831;   5;   2;    28.6;   -999;      0;   10.3;eor
  4396;19530901;19530930;   5;   2;    60.5;   -999;      0;   17.6;eor
  4396;19531001;19531031;   5;   2;    17.8;   -999;      0;    5.8;eor
  4396;19531101;19531130;   5;   2;    12.6;   -999;      0;    5.6;eor
  4396;19531201;19531231;   5;   2;    25.3;   -999;      2;    4.8;eor
  4396;19540101;19540131;   5;   2;    57.3;   -999;   -999;   10.6;eor
  4396;19540201;19540228;   5;   2;    42.5;   -999;   -999;   14.5;eor
  4396;19540301;19540331;   5;   2;    31.4;   -999;   -999;    8.0;eor
  4396;19540401;19540430;   5;   2;    22.8;   -999;      0;    8.5;eor
  4396;19540501;19540531;   5;   2;    61.1;   -999;      0;   22.9;eor
  4396;19540601;19540630;   5;   2;    22.2;   -999;      0;    6.7;eor
  4396;19540701;19540731;   5;   2;    64.7;   -999;      0;   10.2;eor
  4396;19540801;19540831;   5;   2;   147.8;   -999;      0;   48.6;eor
  4396;19540901;19540930;   5;   2;   101.3;   -999;      0;   16.8;eor
  4396;19541001;19541031;   5;   2;    73.9;   -999;      0;   25.2;eor
  4396;19541101;19541130;   5;   2;    50.7;   -999;   -999;   15.8;eor
  4396;19541201;19541231;   5;   2;    80.4;   -999;   -999;   17.8;eor
  4396;19550101;19550131;   5;   2;    92.1;   -999;   -999;   19.2;eor
  4396;19550201;19550228;   5;   2;    69.5;   -999;   -999;   14.9;eor
  4396;19550301;19550331;   5;   2;    32.4;   -999;   -999;    8.6;eor
  4396;19550401;19550430;   5;   2;     7.7;   -999;      0;    3.1;eor
  4396;19550501;19550531;   5;   2;    96.1;   -999;      0;   28.4;eor
  4396;19550601;19550630;   5;   2;    61.8;   -999;      0;   14.1;eor
  4396;19550701;19550731;   5;   2;   110.4;   -999;      0;   52.9;eor
  4396;19550801;19550831;   5;   2;    47.1;   -999;      0;   13.3;eor
  4396;19550901;19550930;   5;   2;    36.6;   -999;      0;   11.8;eor
  4396;19551001;19551031;   5;   2;    43.7;   -999;      0;   13.4;eor
  4396;19551101;19551130;   5;   2;    18.3;   -999;      0;    5.6;eor
  4396;19551201;19551231;   5;   2;   112.8;   -999;     18;   19.4;eor
  4396;19560101;19560131;   5;   2;    73.9;   -999;   -999;   14.2;eor
  4396;19560201;19560229;   5;   2;    14.6;   -999;   -999;    3.7;eor
  4396;19560301;19560331;   5;   2;    30.0;   -999;   -999;   13.6;eor
  4396;19560401;19560430;   5;   2;    79.6;   -999;      6;   15.5;eor
  4396;19560501;19560531;   5;   2;    80.0;   -999;      0;   40.0;eor
  4396;19560601;19560630;   5;   2;    55.2;   -999;      0;   17.0;eor
  4396;19560701;19560731;   5;   2;    87.3;   -999;      0;   13.3;eor
  4396;19560801;19560831;   5;   2;   109.7;   -999;      0;   22.7;eor
  4396;19560901;19560930;   5;   2;    68.4;   -999;      0;   17.7;eor
  4396;19561001;19561031;   5;   2;    79.3;   -999;      0;   13.5;eor
