STATIONS_ID; MESS_DATUM_BEGINN; MESS_DATUM_ENDE; QUALITAETS_NIVEAU; ART; NIEDERSCHLAGSHOEHE;NEUSCHNEEHOEHE;SCHNEEHOEHE; max(NIEDERSCHLAGSHOEHE);eor
    82;19510101;19510131;   5;   2;    75.3;   -999;   -999;   15.6;eor
    82;19510201;19510228;   5;   2;    75.0;   -999;   -999;   22.7;eor
    82;19510301;19510331;   5;   2;    88.7;   -999;   -999;   25.5;eor
    82;19510401;19510430;   5;   2;    52.3;   -999;   -999;    9.7;eor
    82;19510501;19510531;   5;   2;    80.1;   -999;   -999;   13.2;eor
    82;19510601;19510630;   5;   2;    73.7;   -999;   -999;   17.0;eor
    82;19510701;19510731;   5;   2;    81.0;   -999;   -999;   19.0;eor
    82;19510801;19510831;   5;   2;    34.1;   -999;   -999;    8.0;eor
    82;19510901;19510930;   5;   2;    50.5;   -999;   -999;    9.6;eor
    82;19511001;19511031;   5;   2;    11.0;   -999;   -999;    7.9;eor
    82;19511101;19511130;   5;   2;   103.6;   -999;   -999;   26.6;eor
    82;19511201;19511231;   5;   2;    60.5;   -999;   -999;   15.5;eor
    82;19520101;19520131;   5;   2;    67.6;   -999;   -999;   12.0;eor
    82;19520201;19520229;   5;   2;    22.0;   -999;   -999;    5.4;eor
    82;19520301;19520331;   5;   2;    68.4;   -999;   -999;   16.9;eor
    82;19520401;19520430;   5;   2;    18.8;   -999;   -999;    6.5;eor
    82;19520501;19520531;   5;   2;    66.1;   -999;   -999;   18.7;eor
    82;19520601;19520630;   5;   2;    67.1;   -999;   -999;    8.4;eor
    82;19520701;19520731;   5;   2;   107.2;   -999;   -999;   62.7;eor
    82;19520801;19520831;   5;   2;   105.3;   -999;   -999;   24.1;eor
    82;19520901;19520930;   5;   2;    53.2;   -999;   -999;   10.7;eor
    82;19521001;19521031;   5;   2;    69.9;   -999;   -999;   15.4;eor
    82;19521101;19521130;   5;   2;    62.1;   -999;   -999;   12.0;eor
    82;19521201;19521231;   5;   2;    65.7;   -999;   -999;   13.0;eor
    82;19530101;19530131;   5;   2;    33.3;   -999;   -999;    9.2;eor
    82;19530201;19530228;   5;   2;    33.4;   -999;   -999;    6.0;eor
    82;19530301;19530331;   5;   2;    25.8;   -999;   -999;   10.1;eor
    82;19530401;19530430;   5;   2;    46.9;   -999;   -999;    9.3;eor
    82;19530501;19530531;   5;   2;    90.7;   -999;   -999;   20.0;eor
    82;19530601;19530630;   5;   2;    97.3;   -999;   -999;   30.6;eor
    82;19530701;19530731;   5;   2;   109.5;   -999;   -999;   27.1;eor
    82;19530801;19530831;   5;   2;    70.4;   -999;   -999;   13.7;eor
    82;19530901;19530930;   5;   2;    56.7;   -999;   -999;   10.0;eor
    82;19531001;19531031;   5;   2;    19.5;   -999;   -999;    6.1;eor
    82;19531101;19531130;   5;   2;    37.7;   -999;   -999;   14.9;eor
    82;19531201;19531231;   5;   2;    46.6;   -999;   -999;    9.1;eor
    82;19540101;19540131;   5;   2;    46.0;   -999;   -999;    7.2;eor
    82;19540201;19540228;   5;   2;    31.2;   -999;   -999;    7.2;eor
    82;19540301;19540331;   5;   2;    44.0;   -999;   -999;    9.3;eor
    82;19540401;19540430;   5;   2;    29.2;   -999;   -999;   10.7;eor
    82;19540501;19540531;   5;   2;    42.0;   -999;   -999;   10.0;eor
    82;19540601;19540630;   5;   2;   108.9;   -999;   -999;   36.1;eor
    82;19540701;19540731;   5;   2;   145.7;   -999;   -999;   25.3;eor
    82;19540801;19540831;   5;   2;   172.3;   -999;   -999;   52.4;eor
    82;19540901;19540930;   5;   2;    73.5;   -999;   -999;   14.3;eor
    82;19541001;19541031;   5;   2;    83.7;   -999;   -999;   20.1;eor
    82;19541101;19541130;   5;   2;    70.0;   -999;   -999;   26.9;eor
    82;19541201;19541231;   5;   2;    92.7;   -999;   -999;   13.4;eor
    82;19550101;19550131;   5;   2;    49.9;   -999;   -999;   27.4;eor
    82;19550201;19550228;   5;   2;    26.9;   -999;   -999;   11.3;eor
    82;19550301;19550331;   5;   2;    39.9;   -999;   -999;    7.5;eor
    82;19550401;19550430;   5;   2;    50.0;   -999;   -999;    7.8;eor
    82;19550501;19550531;   5;   2;    56.9;   -999;   -999;    9.1;eor
    82;19550601;19550630;   5;   2;    88.9;   -999;   -999;   35.9;eor
    82;19550701;19550731;   5;   2;    63.4;   -999;   -999;   17.7;eor
    82;19550801;19550831;   5;   2;    60.6;   -999;   -999;   12.8;eor
    82;19550901;19550930;   5;   2;    62.8;   -999;   -999;   11.1;eor
    82;19551001;19551031;   5;   2;   107.8;   -999;   -999;   29.4;eor
    82;19551101;19551130;   5;   2;    25.9;   -999;   -999;    6.6;eor
    82;19551201;19551231;   5;   2;    93.1;   -999;   -999;   19.4;eor
    82;19560101;19560131;   5;   2;    76.8;   -999;   -999;   20.1;eor
    82;19560201;19560229;   5;   2;    29.9;   -999;   -999;    9.0;eor
    82;19560301;19560331;   5;   2;    33.7;   -999;   -999;   12.2;eor
    82;19560401;19560430;   5;   2;    35.6;   -999;   -999;    6.5;eor
    82;19560501;19560531;   5;   2;    31.4;   -999;   -999;    6.9;eor
    82;19560601;19560630;   5;   2;    81.5;   -999;   -999;   16.8;eor
    82;19560701;19560731;   5;   2;    77.8;   -999;   -999;   18.8;eor
    82;19560801;19560831;   5;   2;    95.8;   -999;   -999;   16.7;eor
    82;19560901;19560930;   5;   2;    68.1;   -999;   -999;   22.8;eor
    82;19561001;19561031;   5;   2;    42.2;   -999;   -999;   10.6;eor
    82;19561101;19561130;   5;   2;    48.9;   -999;   -999;    9.9;eor
    82;19561201;19561231;   5;   2;    37.3;   -999;   -999;   10.7;eor
    82;19570101;19570131;   5;   2;    67.7;   -999;   -999;   15.8;eor
    82;19570201;19570228;   5;   2;    52.3;   -999;   -999;    6.9;eor
    82;19570301;19570331;   5;   2;    70.7;   -999;   -999;   16.1;eor
    82;19570401;19570430;   5;   2;    13.4;   -999;   -999;    5.5;eor
    82;19570501;19570531;   5;   2;    44.6;   -999;   -999;    9.8;eor
    82;19570601;19570630;   5;   2;    51.1;   -999;   -999;   10.8;eor
    82;19570701;19570731;   5;   2;    95.1;   -999;   -999;   15.6;eor
    82;19570801;19570831;   5;   2;    78.0;   -999;   -999;   10.4;eor
    82;19570901;19570930;   5;   2;   112.6;   -999;   -999;   17.4;eor
    82;19571001;19571031;   5;   2;    33.2;   -999;   -999;    7.6;eor
    82;19571101;19571130;   5;   2;    26.1;   -999;   -999;   13.9;eor
    82;19571201;19571231;   5;   2;    66.4;   -999;   -999;   17.7;eor
    82;19580101;19580131;   5;   2;    63.1;   -999;   -999;   10.6;eor
    82;19580201;19580228;   5;   2;    82.6;   -999;   -999;   14.1;eor
    82;19580301;19580331;   5;   2;    12.5;   -999;   -999;    4.2;eor
    82;19580401;19580430;   5;   2;    58.1;   -999;   -999;   14.4;eor
    82;19580501;19580531;   5;   2;    68.5;   -999;   -999;   12.2;eor
    82;19580601;19580630;   5;   2;    63.1;   -999;   -999;   14.1;eor
    82;19580701;19580731;   5;   2;   110.8;   -999;   -999;   39.4;eor
    82;19580801;19580831;   5;   2;   114.0;   -999;   -999;   32.9;eor
    82;19580901;19580930;   5;   2;    30.1;   -999;   -999;    4.3;eor
    82;19581001;19581031;   5;   2;    80.0;   -999;   -999;   14.2;eor
    82;19581101;19581130;   5;   2;    29.7;   -999;   -999;    8.5;eor
    82;19581201;19581231;   5;   2;    52.4;   -999;   -999;   12.1;eor
    82;19590101;19590131;   5;   2;    56.0;   -999;   -999;   11.9;eor
    82;19590201;19590228;   5;   2;     8.3;   -999;   -999;    2.5;eor
    82;19590301;19590331;   5;   2;    27.4;   -999;   -999;    8.6;eor
    82;19590401;19590430;   5;   2;    32.0;   -999;   -999;    6.8;eor
    82;19590501;19590531;   5;   2;     6.1;   -999;   -999;    2.3;eor
    82;19590601;19590630;   5;   2;    63.6;   -999;   -999;   16.2;eor
    82;19590701;19590731;   5;   2;    46.8;   -999;   -999;   16.3;eor
    82;19590801;19590831;   5;   2;    28.4;   -999;   -999;   12.5;eor
