STATIONS_ID; MESS_DATUM_BEGINN; MESS_DATUM_ENDE; QUALITAETS_NIVEAU; ART; NIEDERSCHLAGSHOEHE;NEUSCHNEEHOEHE;SCHNEEHOEHE; max(NIEDERSCHLAGSHOEHE);eor
    74;19270101;19270131;   5;   2;    40.0;   -999;   -999;-999;eor
    74;19270201;19270228;   5;   2;    35.0;   -999;   -999;-999;eor
    74;19270301;19270331;   5;   2;    44.0;   -999;   -999;-999;eor
    74;19270401;19270430;   5;   2;    69.0;   -999;   -999;-999;eor
    74;19270501;19270531;   5;   2;    55.0;   -999;   -999;-999;eor
    74;19270601;19270630;   5;   2;   108.0;   -999;   -999;-999;eor
    74;19270701;19270731;   5;   2;    94.0;   -999;   -999;-999;eor
    74;19270801;19270831;   5;   2;   129.0;   -999;   -999;-999;eor
    74;19270901;19270930;   5;   2;    94.0;   -999;   -999;-999;eor
    74;19271001;19271031;   5;   2;    17.0;   -999;   -999;-999;eor
    74;19271101;19271130;   5;   2;    84.0;   -999;   -999;-999;eor
    74;19271201;19271231;   5;   2;    15.0;   -999;   -999;-999;eor
    74;19280101;19280131;   5;   2;    21.0;   -999;   -999;-999;eor
    74;19280201;19280229;   5;   2;    62.0;   -999;   -999;-999;eor
    74;19280301;19280331;   5;   2;    20.0;   -999;   -999;-999;eor
    74;19280401;19280430;   5;   2;    33.0;   -999;   -999;-999;eor
    74;19280501;19280531;   5;   2;    66.0;   -999;   -999;-999;eor
    74;19280601;19280630;   5;   2;    87.0;   -999;   -999;-999;eor
    74;19280701;19280731;   5;   2;    51.0;   -999;   -999;-999;eor
    74;19280801;19280831;   5;   2;    94.0;   -999;   -999;-999;eor
    74;19280901;19280930;   5;   2;    11.0;   -999;   -999;-999;eor
    74;19281001;19281031;   5;   2;    49.0;   -999;   -999;-999;eor
    74;19281101;19281130;   5;   2;    70.0;   -999;   -999;-999;eor
    74;19281201;19281231;   5;   2;    31.0;   -999;   -999;-999;eor
    74;19290101;19290131;   5;   2;    26.0;   -999;   -999;-999;eor
    74;19290201;19290228;   5;   2;    17.0;   -999;   -999;-999;eor
    74;19290301;19290331;   5;   2;    12.0;   -999;   -999;-999;eor
    74;19290401;19290430;   5;   2;    29.0;   -999;   -999;-999;eor
    74;19290501;19290531;   5;   2;    32.0;   -999;   -999;-999;eor
    74;19290601;19290630;   5;   2;    90.0;   -999;   -999;-999;eor
    74;19290701;19290731;   5;   2;    48.0;   -999;   -999;-999;eor
    74;19290801;19290831;   5;   2;    60.0;   -999;   -999;-999;eor
    74;19290901;19290930;   5;   2;    26.0;   -999;   -999;-999;eor
    74;19291001;19291031;   5;   2;    50.0;   -999;   -999;-999;eor
    74;19291101;19291130;   5;   2;    19.0;   -999;   -999;-999;eor
    74;19291201;19291231;   5;   2;    49.0;   -999;   -999;-999;eor
    74;19300101;19300131;   5;   2;    21.0;   -999;   -999;-999;eor
    74;19300201;19300228;   5;   2;    11.0;   -999;   -999;-999;eor
    74;19300301;19300331;   5;   2;    25.0;   -999;   -999;-999;eor
    74;19300401;19300430;   5;   2;   112.0;   -999;   -999;-999;eor
    74;19300501;19300531;   5;   2;    58.0;   -999;   -999;-999;eor
    74;19300601;19300630;   5;   2;    52.0;   -999;   -999;-999;eor
    74;19300701;19300731;   5;   2;   114.0;   -999;   -999;-999;eor
    74;19300801;19300831;   5;   2;    84.0;   -999;   -999;-999;eor
    74;19300901;19300930;   5;   2;    81.0;   -999;   -999;-999;eor
    74;19301001;19301031;   5;   2;    68.0;   -999;   -999;-999;eor
    74;19301101;19301130;   5;   2;    93.0;   -999;   -999;-999;eor
    74;19301201;19301231;   5;   2;    23.0;   -999;   -999;-999;eor
    74;19310101;19310131;   5;   2;    49.4;   -999;   -999;   10.2;eor
    74;19310201;19310228;   5;   2;    28.0;   -999;   -999;    6.2;eor
    74;19310301;19310331;   5;   2;    38.3;   -999;   -999;   12.8;eor
    74;19310401;19310430;   5;   2;    46.9;   -999;   -999;    7.2;eor
    74;19310501;19310531;   5;   2;    57.9;   -999;   -999;   18.6;eor
    74;19310601;19310630;   5;   2;    84.6;   -999;   -999;   18.5;eor
    74;19310701;19310731;   5;   2;   108.9;   -999;   -999;   25.2;eor
    74;19310801;19310831;   5;   2;   103.3;   -999;   -999;   24.6;eor
    74;19310901;19310930;   5;   2;    58.9;   -999;   -999;    9.8;eor
    74;19311001;19311031;   5;   2;    38.4;   -999;   -999;   10.8;eor
    74;19311101;19311130;   5;   2;    25.1;   -999;   -999;    9.6;eor
    74;19311201;19311231;   5;   2;    31.3;   -999;   -999;    6.1;eor
    74;19320101;19320131;   5;   2;    28.8;   -999;   -999;   12.1;eor
    74;19320201;19320229;   5;   2;    11.7;   -999;   -999;    5.2;eor
    74;19320301;19320331;   5;   2;    20.2;   -999;   -999;   10.3;eor
    74;19320401;19320430;   5;   2;    29.6;   -999;   -999;    7.8;eor
    74;19320501;19320531;   5;   2;    88.1;   -999;   -999;   15.4;eor
    74;19320601;19320630;   5;   2;    78.2;   -999;   -999;   16.2;eor
    74;19320701;19320731;   5;   2;    89.7;   -999;   -999;   23.3;eor
    74;19320801;19320831;   5;   2;    54.4;   -999;   -999;   18.2;eor
    74;19320901;19320930;   5;   2;    62.4;   -999;   -999;   13.2;eor
    74;19321001;19321031;   5;   2;    57.8;   -999;   -999;   13.7;eor
    74;19321101;19321130;   5;   2;    28.7;   -999;   -999;    8.6;eor
    74;19321201;19321231;   5;   2;     7.4;   -999;   -999;    2.6;eor
    74;19330101;19330131;   5;   2;    20.1;   -999;   -999;    6.5;eor
    74;19330201;19330228;   5;   2;    21.7;   -999;   -999;    5.6;eor
    74;19330301;19330331;   5;   2;    28.6;   -999;   -999;    6.6;eor
    74;19330401;19330430;   5;   2;    25.2;   -999;   -999;    9.7;eor
    74;19330501;19330531;   5;   2;    82.4;   -999;   -999;   16.2;eor
    74;19330601;19330630;   5;   2;   109.5;   -999;   -999;   22.3;eor
    74;19330701;19330731;   5;   2;    51.3;   -999;   -999;   15.6;eor
    74;19330801;19330831;   5;   2;    44.9;   -999;   -999;   18.2;eor
    74;19330901;19330930;   5;   2;    27.9;   -999;   -999;    9.6;eor
    74;19331001;19331031;   5;   2;    40.0;   -999;   -999;    7.1;eor
    74;19331101;19331130;   5;   2;    35.3;   -999;   -999;    8.4;eor
    74;19331201;19331231;   5;   2;     9.0;   -999;   -999;    3.4;eor
    74;19340101;19340131;   5;   2;    35.0;   -999;   -999;    5.2;eor
    74;19340201;19340228;   5;   2;     1.5;   -999;   -999;    1.5;eor
    74;19340301;19340331;   5;   2;    32.6;   -999;   -999;    8.0;eor
    74;19340401;19340430;   5;   2;    22.7;   -999;   -999;   11.0;eor
    74;19340501;19340531;   5;   2;    23.5;   -999;   -999;   11.6;eor
    74;19340601;19340630;   5;   2;    68.0;   -999;   -999;   13.9;eor
    74;19340701;19340731;   5;   2;    44.3;   -999;   -999;    9.5;eor
    74;19340801;19340831;   5;   2;   115.5;   -999;   -999;   24.5;eor
    74;19340901;19340930;   5;   2;    17.4;   -999;   -999;   12.3;eor
    74;19341001;19341031;   5;   2;    41.0;   -999;   -999;   11.4;eor
    74;19341101;19341130;   5;   2;    33.5;   -999;   -999;   17.5;eor
    74;19341201;19341231;   5;   2;    40.2;   -999;   -999;    7.5;eor
    74;19350101;19350131;   5;   2;    35.8;   -999;   -999;    7.2;eor
    74;19350201;19350228;   5;   2;    80.0;   -999;   -999;   21.2;eor
    74;19350301;19350331;   5;   2;    10.6;   -999;   -999;    3.8;eor
    74;19350401;19350430;   5;   2;    97.0;   -999;   -999;   23.2;eor
    74;19350501;19350531;   5;   2;    91.6;   -999;   -999;   28.7;eor
    74;19350601;19350630;   5;   2;    43.3;   -999;   -999;   15.4;eor
    74;19350701;19350731;   5;   2;    27.2;   -999;   -999;    8.0;eor
    74;19350801;19350831;   5;   2;   112.3;   -999;   -999;   56.9;eor
    74;19350901;19350930;   5;   2;    59.5;   -999;   -999;   11.7;eor
    74;19351001;19351031;   5;   2;    86.8;   -999;   -999;   18.5;eor
    74;19351101;19351130;   5;   2;    18.9;   -999;   -999;    5.0;eor
    74;19351201;19351231;   5;   2;    33.7;   -999;   -999;   11.0;eor
    74;19360101;19360131;   5;   2;    44.0;   -999;   -999;    8.8;eor
    74;19360201;19360229;   5;   2;    43.2;   -999;   -999;   13.8;eor
    74;19360301;19360331;   5;   2;    29.4;   -999;   -999;   10.0;eor
    74;19360401;19360430;   5;   2;    49.6;   -999;   -999;   10.0;eor
    74;19360501;19360531;   5;   2;    63.3;   -999;   -999;   19.7;eor
