STATIONS_ID; MESS_DATUM_BEGINN; MESS_DATUM_ENDE; QUALITAETS_NIVEAU; ART; NIEDERSCHLAGSHOEHE;NEUSCHNEEHOEHE;SCHNEEHOEHE; max(NIEDERSCHLAGSHOEHE);eor
   105;19000101;19000131;   5;   2;    75.0;   -999;   -999;-999;eor
   105;19000201;19000228;   5;   2;    40.0;   -999;   -999;-999;eor
   105;19000301;19000331;   5;   2;    25.0;   -999;   -999;-999;eor
   105;19000401;19000430;   5;   2;    20.0;   -999;   -999;-999;eor
   105;19000501;19000531;   5;   2;    70.0;   -999;   -999;-999;eor
   105;19000601;19000630;   5;   2;    75.0;   -999;   -999;-999;eor
   105;19000701;19000731;   5;   2;    86.0;   -999;   -999;-999;eor
   105;19000801;19000831;   5;   2;    53.0;   -999;   -999;-999;eor
   105;19000901;19000930;   5;   2;    22.0;   -999;   -999;-999;eor
   105;19001001;19001031;   5;   2;    86.0;   -999;   -999;-999;eor
   105;19001101;19001130;   5;   2;    37.0;   -999;   -999;-999;eor
   105;19001201;19001231;   5;   2;    53.0;   -999;   -999;-999;eor
   105;19010101;19010131;   5;   2;    34.0;   -999;   -999;-999;eor
   105;19010201;19010228;   5;   2;    44.0;   -999;   -999;-999;eor
   105;19010301;19010331;   5;   2;    52.0;   -999;   -999;-999;eor
   105;19010401;19010430;   5;   2;    47.0;   -999;   -999;-999;eor
   105;19010501;19010531;   5;   2;    49.0;   -999;   -999;-999;eor
   105;19010601;19010630;   5;   2;    14.0;   -999;   -999;-999;eor
   105;19010701;19010731;   5;   2;    63.0;   -999;   -999;-999;eor
   105;19010801;19010831;   5;   2;    67.0;   -999;   -999;-999;eor
   105;19010901;19010930;   5;   2;   113.0;   -999;   -999;-999;eor
   105;19011001;19011031;   5;   2;    97.0;   -999;   -999;-999;eor
   105;19011101;19011130;   5;   2;    16.0;   -999;   -999;-999;eor
   105;19011201;19011231;   5;   2;    25.0;   -999;   -999;-999;eor
   105;19020101;19020131;   5;   2;    35.0;   -999;   -999;-999;eor
   105;19020201;19020228;   5;   2;    19.0;   -999;   -999;-999;eor
   105;19020301;19020331;   5;   2;    59.0;   -999;   -999;-999;eor
   105;19020401;19020430;   5;   2;    41.0;   -999;   -999;-999;eor
   105;19020501;19020531;   5;   2;    60.0;   -999;   -999;-999;eor
   105;19020601;19020630;   5;   2;    37.0;   -999;   -999;-999;eor
   105;19020701;19020731;   5;   2;    58.0;   -999;   -999;-999;eor
   105;19020801;19020831;   5;   2;    70.0;   -999;   -999;-999;eor
   105;19020901;19020930;   5;   2;    64.0;   -999;   -999;-999;eor
   105;19021001;19021031;   5;   2;    34.0;   -999;   -999;-999;eor
   105;19021101;19021130;   5;   2;    12.0;   -999;   -999;-999;eor
   105;19021201;19021231;   5;   2;    88.0;   -999;   -999;-999;eor
   105;19030101;19030131;   5;   2;    32.5;   -999;   -999;-999;eor
   105;19030201;19030228;   5;   2;    14.4;   -999;   -999;-999;eor
   105;19030301;19030331;   5;   2;    28.4;   -999;   -999;-999;eor
   105;19030401;19030430;   5;   2;    79.5;   -999;   -999;-999;eor
   105;19030501;19030531;   5;   2;    41.2;   -999;   -999;-999;eor
   105;19030601;19030630;   5;   2;    44.2;   -999;   -999;-999;eor
   105;19030701;19030731;   5;   2;    69.1;   -999;   -999;-999;eor
   105;19030801;19030831;   5;   2;    66.6;   -999;   -999;-999;eor
   105;19030901;19030930;   5;   2;    44.6;   -999;   -999;-999;eor
   105;19031001;19031031;   5;   2;    48.8;   -999;   -999;-999;eor
   105;19031101;19031130;   5;   2;    61.4;   -999;   -999;-999;eor
   105;19031201;19031231;   5;   2;    11.6;   -999;   -999;-999;eor
