STATIONS_ID; MESS_DATUM_BEGINN; MESS_DATUM_ENDE; QUALITAETS_NIVEAU; ART; NIEDERSCHLAGSHOEHE;NEUSCHNEEHOEHE;SCHNEEHOEHE; max(NIEDERSCHLAGSHOEHE);eor
   103;19780101;19780131;   5;   2;    45.6;   -999;   -999;   20.1;eor
   103;19780201;19780228;   5;   2;    33.1;   -999;   -999;    8.5;eor
   103;19780301;19780331;   5;   2;    60.0;   -999;   -999;   18.7;eor
   103;19780401;19780430;   5;   2;    11.7;   -999;   -999;    3.4;eor
   103;19780501;19780531;   5;   2;   124.8;   -999;   -999;   36.0;eor
   103;19780601;19780630;   5;   2;   108.0;   -999;   -999;   31.9;eor
   103;19780701;19780731;   5;   2;    78.4;   -999;   -999;   17.5;eor
   103;19780801;19780831;   5;   2;    82.3;   -999;   -999;   37.7;eor
   103;19780901;19780930;   5;   2;    80.9;   -999;   -999;   23.3;eor
   103;19781001;19781031;   5;   2;    41.1;   -999;   -999;   16.2;eor
   103;19781101;19781130;   5;   2;    10.8;   -999;   -999;    4.0;eor
   103;19781201;19781231;   5;   2;    66.8;   -999;   -999;   12.1;eor
   103;19790101;19790131;   5;   2;    48.3;     40;    342;   10.3;eor
   103;19790201;19790228;   5;   2;    31.7;      4;    190;    7.8;eor
   103;19790301;19790331;   5;   2;    94.2;      3;      3;   22.8;eor
   103;19790401;19790430;   5;   2;    48.3;      0;      0;   11.2;eor
   103;19790501;19790531;   5;   2;    33.9;      1;      1;    8.5;eor
   103;19790601;19790630;   5;   2;   118.5;      0;      0;   40.7;eor
   103;19790701;19790731;   5;   2;    80.6;      0;      0;   14.6;eor
   103;19790801;19790831;   5;   2;    68.7;      0;      0;   17.2;eor
   103;19790901;19790930;   5;   2;    60.8;      0;      0;   23.5;eor
   103;19791001;19791031;   5;   2;    12.7;      0;      0;    4.6;eor
   103;19791101;19791130;   5;   2;    77.0;      6;      6;   12.8;eor
   103;19791201;19791231;   5;   2;    75.4;     20;     44;   19.1;eor
   103;19800101;19800131;   5;   2;    43.6;     34;    156;    8.7;eor
   103;19800201;19800229;   5;   2;    43.6;      1;     16;   15.4;eor
   103;19800301;19800331;   5;   2;    46.8;      1;      1;    9.8;eor
   103;19800401;19800430;   5;   2;   100.1;      1;      1;   29.9;eor
   103;19800501;19800531;   5;   2;    92.5;      0;      0;   48.9;eor
   103;19800601;19800630;   5;   2;    79.6;      0;      0;   13.9;eor
   103;19800701;19800731;   5;   2;   122.7;      0;      0;   19.9;eor
   103;19800801;19800831;   5;   2;    29.7;      0;      0;    9.2;eor
   103;19800901;19800930;   5;   2;    36.5;      0;      0;   11.5;eor
   103;19801001;19801031;   5;   2;    67.6;      0;      0;   17.3;eor
   103;19801101;19801130;   5;   2;    30.1;      5;      6;    7.8;eor
   103;19801201;19801231;   5;   2;    57.6;     31;    150;   19.0;eor
   103;19810101;19810131;  10;   2;    67.0;     29;    223;   13.4;eor
   103;19810201;19810228;  10;   2;    28.7;      6;     52;   16.5;eor
   103;19810301;19810331;  10;   2;    46.6;     12;     18;   10.7;eor
   103;19810401;19810430;  10;   2;    17.1;      0;      0;    6.9;eor
   103;19810501;19810531;  10;   2;    45.2;      0;      0;   15.9;eor
   103;19810601;19810630;  10;   2;    33.8;      0;      0;   10.3;eor
   103;19810701;19810731;  10;   2;   160.0;      0;      0;   44.4;eor
   103;19810801;19810831;  10;   2;    51.4;      0;      0;   17.0;eor
   103;19810901;19810930;  10;   2;    58.6;      0;      0;   17.4;eor
   103;19811001;19811031;  10;   2;   151.3;      2;      2;   32.0;eor
