STATIONS_ID; MESS_DATUM_BEGINN; MESS_DATUM_ENDE; QUALITAETS_NIVEAU; ART; NIEDERSCHLAGSHOEHE;NEUSCHNEEHOEHE;SCHNEEHOEHE; max(NIEDERSCHLAGSHOEHE);eor
    13;19910101;19910131;   9;   2;    30.2;      0;      0;    4.3;eor
    13;19910201;19910228;   9;   2;    18.9;     21;    173;    5.8;eor
    13;19910301;19910331;   9;   2;    42.0;      0;      0;   17.1;eor
    13;19910401;19910430;   9;   2;    33.8;      3;      3;    6.2;eor
    13;19910501;19910531;   9;   2;    22.4;      0;      0;    4.0;eor
    13;19910601;19910630;   9;   2;    91.8;      0;      0;   23.7;eor
    13;19910701;19910731;   9;   2;    10.5;      0;      0;    3.9;eor
    13;19910801;19910831;   9;   2;    28.5;      0;      0;   10.7;eor
    13;19910901;19910930;   9;   2;    17.9;      0;      0;   11.7;eor
    13;19911001;19911031;   9;   2;    20.5;      0;      0;    3.5;eor
    13;19911101;19911130;   9;   2;    35.3;      0;      0;    5.2;eor
    13;19911201;19911231;   9;   2;    46.4;      5;      6;   10.2;eor
    13;19920101;19920131;   9;   2;    21.5;      1;      7;    8.6;eor
    13;19920201;19920229;   9;   2;    24.1;     15;     37;    7.6;eor
    13;19920301;19920331;   9;   2;    73.2;     17;     26;   16.2;eor
    13;19920401;19920430;   9;   2;    23.9;      0;      0;    7.0;eor
    13;19920501;19920531;   9;   2;    30.3;      0;      0;    9.8;eor
    13;19920601;19920630;   9;   2;    68.6;      0;      0;   25.8;eor
    13;19920701;19920731;   9;   2;    57.9;      0;      0;   21.6;eor
    13;19920801;19920831;   9;   2;    63.2;      0;      0;   22.1;eor
    13;19920901;19920930;   9;   2;    16.8;      0;      0;    4.8;eor
    13;19921001;19921031;   9;   2;    64.5;      0;      0;   16.6;eor
    13;19921101;19921130;   9;   2;    69.7;      0;      0;   15.8;eor
    13;19921201;19921231;   9;   2;    54.2;      3;     23;   10.1;eor
    13;19930101;19930131;   9;   2;    59.2;     17;     63;   11.6;eor
    13;19930201;19930228;   9;   2;    27.9;     10;     90;    5.8;eor
    13;19930301;19930331;   9;   2;    10.3;      3;      9;    3.9;eor
    13;19930401;19930430;   9;   2;    13.8;      0;      0;    4.2;eor
    13;19930501;19930531;   9;   2;    69.8;      0;      0;   18.8;eor
    13;19930601;19930630;   9;   2;    87.1;      0;      0;   19.0;eor
    13;19930701;19930731;   9;   2;   100.3;      0;      0;   30.3;eor
    13;19930801;19930831;   9;   2;    39.6;      0;      0;    9.6;eor
    13;19930901;19930930;   9;   2;    60.9;      0;      0;   17.1;eor
    13;19931001;19931031;   9;   2;    31.8;      0;      0;    8.9;eor
    13;19931101;19931130;   9;   2;    55.2;     12;     48;   14.9;eor
    13;19931201;19931231;   9;   2;   100.6;     30;    108;   12.6;eor
    13;19940101;19940131;   9;   2;    60.4;      8;     11;    9.9;eor
    13;19940201;19940228;   9;   2;    27.4;     18;     88;    4.9;eor
    13;19940301;19940331;   9;   2;    95.2;      3;      4;   19.6;eor
    13;19940401;19940430;   9;   2;   113.3;      2;      2;   57.6;eor
    13;19940501;19940531;   9;   2;   109.3;      0;      0;   32.1;eor
    13;19940601;19940630;   9;   2;    30.5;      0;      0;    9.2;eor
    13;19940701;19940731;   9;   2;    60.8;      0;      0;   30.3;eor
    13;19940801;19940831;   9;   2;    72.6;      0;      0;   11.3;eor
    13;19940901;19940930;   9;   2;    57.5;      0;      0;   13.3;eor
    13;19941001;19941031;   9;   2;    28.9;      0;      0;    8.1;eor
    13;19941101;19941130;   9;   2;    33.9;      0;      0;    9.9;eor
    13;19941201;19941231;   9;   2;    44.1;      1;      1;   13.2;eor
    13;19950101;19950131;   9;   2;    77.6;     34;    223;   13.1;eor
    13;19950201;19950228;   9;   2;    49.1;      4;      7;    9.1;eor
    13;19950301;19950331;   9;   2;    55.8;     12;     16;   10.2;eor
    13;19950401;19950430;   9;   2;    54.3;      0;      0;   12.6;eor
    13;19950501;19950531;   9;   2;    69.6;      0;      0;   24.9;eor
    13;19950601;19950630;   9;   2;    61.3;      0;      0;   15.3;eor
    13;19950701;19950731;   9;   2;    44.4;      0;      0;   14.5;eor
    13;19950801;19950831;   9;   2;    33.8;      0;      0;    7.4;eor
    13;19950901;19950930;   9;   2;    85.5;      0;      0;   31.8;eor
    13;19951001;19951031;   9;   2;    10.6;      0;      0;    3.5;eor
    13;19951101;19951130;   9;   2;    43.0;      6;     18;   12.3;eor
    13;19951201;19951231;   9;   2;    32.9;     22;     72;    6.6;eor
    13;19960101;19960131;   9;   2;     7.9;     10;     70;    4.3;eor
    13;19960201;19960229;   9;   2;    60.9;     40;    290;   12.8;eor
    13;19960301;19960331;   9;   2;    16.3;     16;    133;    3.7;eor
    13;19960401;19960430;   9;   2;    37.9;      9;      9;    9.5;eor
    13;19960501;19960531;   9;   2;    67.6;      0;      0;   13.9;eor
    13;19960601;19960630;   9;   2;    23.8;      0;      0;   11.0;eor
    13;19960701;19960731;   9;   2;    90.0;      0;      0;   28.3;eor
    13;19960801;19960831;   9;   2;    65.0;      0;      0;   13.9;eor
    13;19960901;19960930;   9;   2;    33.5;      0;      0;   11.0;eor
    13;19961001;19961031;   9;   2;    57.4;      0;      0;   20.1;eor
    13;19961101;19961130;   9;   2;    62.5;     28;     49;   10.6;eor
    13;19961201;19961231;   9;   2;    43.5;     23;    175;   24.3;eor
    13;19970101;19970131;   9;   2;    17.6;     10;    360;    5.4;eor
    13;19970201;19970228;   9;   2;    76.9;      6;      9;   22.0;eor
    13;19970301;19970331;   9;   2;    41.7;      5;      5;   11.1;eor
    13;19970401;19970430;   9;   2;    27.3;      3;      3;    6.7;eor
    13;19970501;19970531;   9;   2;    35.8;      0;      0;   10.2;eor
    13;19970601;19970630;   9;   2;    35.7;      0;      0;    9.3;eor
    13;19970701;19970731;   9;   2;   126.3;      0;      0;   30.6;eor
    13;19970801;19970831;   9;   2;    72.9;      0;      0;   30.0;eor
    13;19970901;19970930;   9;   2;     9.9;      0;      0;    4.2;eor
    13;19971001;19971031;   9;   2;    30.2;      0;      0;    5.5;eor
    13;19971101;19971130;   9;   2;    24.5;      0;      0;    8.9;eor
    13;19971201;19971231;   9;   2;    75.9;     30;    143;   14.0;eor
    13;19980101;19980131;   9;   2;    46.7;     10;     42;    9.3;eor
    13;19980201;19980228;   9;   2;    13.8;      3;     28;    5.4;eor
    13;19980301;19980331;   9;   2;    47.0;      6;      5;    8.3;eor
    13;19980401;19980430;   9;   2;    54.3;      0;      0;   11.0;eor
    13;19980501;19980531;   9;   2;    25.2;      0;      0;   10.3;eor
    13;19980601;19980630;   9;   2;    89.6;      0;      0;   32.5;eor
    13;19980701;19980731;   9;   2;    31.9;      0;      0;    7.4;eor
    13;19980801;19980831;   9;   2;    53.8;      0;      0;   24.7;eor
    13;19980901;19980930;   9;   2;    91.9;      0;      0;   19.5;eor
    13;19981001;19981031;   9;   2;   121.8;      0;      0;   20.9;eor
    13;19981101;19981130;   9;   2;    51.7;      9;     20;   14.9;eor
    13;19981201;19981231;   9;   2;    18.2;     10;     45;    3.1;eor
