stat_id,height,lat,lon,date_start,date_end,locale
855,530,47.8833,12.5333,19370101,19490414,Chieming/Chiemsee
858,460,50.6667,10.4833,19770524,19901231,Christes
860,94,52.248,10.0291,19750701,20020131,Clauen
861,525,51.7743,10.3318,19880822,20061231,Clausthal-Zellerfeld -Buntenbock
862,555,51.8298,10.3484,19920827,20090531,Clausthal-Zellerfeld -Erbprinzentanne
864,31,52.9557,10.99,19880101,19991231,Clenze-Bussau
866,326,50.25,10.95,19461201,19770531,Coburg (Stadt)
873,283,50.2833,10.8,18810601,19930331,"Colberg, Bad"
875,192,51.1315,12.7828,19491201,19980330,Colditz
877,457,49.3575,10.4066,19820715,20051231,Colmberg
883,306,49.4695,10.0274,19960201,20110630,Creglingen
884,422,49.4345,10.0941,19441028,20030331,Creglingen-Finsterlohr
886,197,51.0554,10.2505,19000101,19920630,Creuzburg
887,13,53.0146,14.2198,19720921,20051231,Criewen
888,272,50.8121,12.3816,19650101,19760409,Crimmitschau
890,644,50.5167,12.9333,18830101,19210228,Crottendorf
892,2,53.8256,8.7721,18951020,19301231,Cuxhaven-Altenbruch
894,483,48.2463,11.4417,19880801,19991130,Dachau
895,347,49.6531,10.6704,19371016,20051231,Dachsbach-Rauschenberg
897,180,49.5214,8.1858,19390101,20041231,Dackenheim
898,46,52.8004,10.9103,19850501,20021231,Dähre
899,310,50.776,12.4226,19711011,20021130,Neukirchen-Dänkritz
900,1,54.7289,8.7071,19940501,20061231,Dagebüll
901,480,50.3605,6.4807,19410101,20061031,Dahlem-Kronenburg
904,65,52.1972,11.5408,19550701,20061231,Dahlenwarsleben
905,86,51.867,13.4302,19741001,20051231,Dahme
908,575,51.7833,10.4333,19310101,19760131,Dammhaus
910,113,51.995,12.8916,19610201,19980630,Danna-Eckmannsdorf
913,408,49.6236,7.9474,19940101,19951130,Dannenfels
915,17,53.9,12.85,18880101,19740515,Dargun
916,269,51.8514,10.7323,19050503,20011231,Darlingerode
919,169,49.8667,8.6667,19370101,19460712,Darmstadt-Botanischer Garten
924,192,51.7687,9.7549,19880101,20050228,Dassel-Lauenberg
926,521,49.15,11.6667,18991201,19710430,Daßwang
928,572,48.65,8.8333,19580529,19590430,Deckenpfronn
929,94,52.0314,10.8973,19050413,19980331,Dedeleben
930,313,48.8354,12.9498,19910201,20051231,Deggendorf
935,0,53.2833,8.25,19510101,20051231,Delfshausen
940,510,48.9333,11.4667,19500501,19730131,Denkendorf
941,722,47.8874,10.8315,19940601,20051231,Denklingen-Dienhausen
943,223,48.0633,7.8649,19920619,20010102,Denzlingen
944,161,51.8714,10.9026,19950530,20031231,Derenburg
946,30,53.3824,10.8897,19661101,19700331,Dersenow
947,6,52.9554,7.2706,19950120,20061231,Dersum
948,63,51.8,12.25,19470101,19730831,Dessau
949,62,51.8218,12.3051,19840401,20061231,Dessau-Mildensee
951,293,49.7989,10.0913,19920901,20051231,Dettelbach-Effeldorf
957,158,49.2811,8.7826,19890501,20031231,Dielheim-Horrenberg
959,415,51.3379,8.7323,19310101,20041231,Diemelsee-Giebringhausen
960,420,51.3484,8.6987,19450301,19981231,Diemelsee-Stormbruch
967,576,47.95,11.1,19100614,19540930,Dießen/Ammersee-Riederau
968,57,53.5538,12.0676,19940201,20031231,Diestelow
971,381,49.4067,10.6284,19400501,20021231,Dietenhofen-Götteldorf
972,398,51.2993,10.0999,19780101,20011231,Dieterode
975,498,49.4139,12.4132,19381101,19660731,Dieterskirchen
976,370,49.039,11.59,19680101,20060131,Dietfurt-Mühlbach
977,,50.85,8.3333,18920701,19550531,Dietzhölztal-Mandeln
982,434,48.5773,10.4996,19470415,19520313,Dillingen/Donau
984,327,51.3126,10.3224,19850701,20061231,Dingelstädt
986,511,49.0743,10.3794,19990601,20010131,Dinkelsbühl-Karlsholz
987,460,48.3473,10.5915,19950101,20051231,Dinkelscherben
990,370,50.5452,9.8027,19791116,20041231,Dipperz
992,102,49.5642,8.2552,19981127,20000930,Dirmstein
993,460,48.6818,10.3635,19790101,20000302,Dischingen (Egauwasserwerk )
994,550,48.7134,10.4405,19861201,20031231,Dischingen-Eglingen
995,518,48.5859,9.7064,19970301,20031231,"Ditzenbach, Bad"
996,294,48.8601,8.9632,19310101,20031231,Ditzingen-Heimerdingen
997,50,52.17,13.0683,19920901,20000902,Dobbrikow
999,15,54.1137,11.9129,18940501,20051231,"Doberan, Bad"
1000,3,54.1442,11.8454,19570501,19970831,"Doberan, Bad-Heiligendamm"
1002,94,51.5179,13.4436,19760201,20051231,Dobra
1004,135,51.617,14.5989,19940501,20051231,Döbern
1005,158,51.1162,12.1435,19590227,19640910,Döbris-Pirkau
1006,16,53.1333,11.25,18920101,19620514,Dömitz
1007,75,52.2075,12.1938,19811204,20011231,Dörnitz
1008,558,50.7333,13.3333,19531014,19910630,Dörnthal
1009,38,52.6667,8.5833,19310101,19791231,Dörpel
1012,255,49.3833,9.7,19410101,19780101,Dörzbach
1015,65,52.4175,11.6204,19980301,20061231,Dolle
1017,54,53.4727,11.7729,19750219,20051231,Domsühl-Zieslübbe
1019,411,49.0333,12.2167,19160601,19461130,Donaustauf
1020,452,48.7329,10.7745,19990601,20051231,Donauwörth
1026,237,51.0066,11.6619,19670101,19970630,Dornburg/Saale
1027,148,51.4093,11.7463,19520502,20011231,Dornstedt
1028,680,48.4757,8.4959,19760220,19971231,Dornstetten
1029,600,48.4718,8.4809,19700801,20031231,Dornstetten-Aach
1031,33,51.674,6.986,19280101,19520331,Dorsten-Hervest
1032,106,51.4806,7.4642,19410101,19620410,Dortmund
1033,96,51.5715,7.4631,19881027,20061231,Dortmund-Brechten
1034,100,51.45,7.4167,19500101,19871231,Dortmund-Kruckel
1036,325,50.7974,10.912,19470101,20051231,Arnstadt-Dosdorf
1038,525,49.1065,13.0165,19710826,20011231,Drachselsried
1042,80,51.6279,12.9151,19521101,19850331,Drebligar
1043,75,53.2857,11.8652,19630901,20051231,Drefahl
1049,147,51.0582,13.6694,19950801,20041231,Dresden-Leutewitz
1054,270,51.6693,9.0606,19050101,20110630,"Driburg, Bad-Dringenberg"
1057,440,50.3971,12.0593,19830101,20061231,Dröda (Talsperre Feilebach)
1062,273,51.0357,12.0235,19860701,20021231,Droyßig
1064,167,52.1575,11.3083,19800716,20021231,Druxberge
1065,240,49.7845,7.7394,19460501,20041231,Duchroth
1066,181,51.5162,10.2677,19630101,19660116,Duderstadt
1068,89,51.5937,12.5748,19991201,20011231,"Düben/Mulde, Bad"
1069,490,50.2635,7.1625,19990801,20080831,Düngenheim
1070,135,50.8102,6.4824,19911201,19951231,Düren
1071,110,50.8385,6.444,19890405,19890531,Düren-Merken
1074,94,51.3031,12.0585,18870101,19741203,"Dürrenberg, Bad"
1075,48,52.0256,13.9465,19860623,20031231,Dürrenhofe
1079,37,51.1998,6.7574,19270101,19591130,Düsseldorf-Südfriedhof
1080,54,51.2312,6.8662,19560401,20061231,Düsseldorf-Gerresheim
1081,37,51.2362,6.7187,19050325,20061231,Düsseldorf-Heerdt
1082,205,52.0061,9.6916,19960801,20060630,Duingen-Capellenhagen
1083,23,51.4833,6.7333,19790601,19871231,Duisburg-Beeck
1084,31,51.394,6.7026,19940501,20070531,Duisburg-Friemersheim
1086,31,51.4073,6.7537,19490101,19640528,Duisburg-Hochfeld
1087,26,51.4729,6.7787,19500701,19810216,Duisburg-Laar
1091,258,51.2801,10.7354,19511001,19890331,Ebeleben
1096,480,49.3697,12.0302,19461002,20051231,Ebermannsdorf-Pittersberg
1098,285,50.1121,10.7862,19800901,20080331,Ebern-Eyrichshof
1099,331,50.0881,10.6893,19940101,20051231,Ebern-Jesserndorf
1101,222,51.1015,12.6992,19631127,20021231,"Lausick, Bad-Ebersbach"
1102,300,48.7201,9.5328,19871101,20030723,Ebersbach/Fils
1104,346,50.4616,9.7674,19750901,20020731,Ebersburg-Ried
1105,305,50.2163,11.0779,19900701,20040630,"Ebersdorf, Kreis Coburg"
1106,42,52.8333,13.8,19360101,19731025,Eberswalde
1109,58,53.0179,10.4012,19950101,20061231,Ebstorf
1111,131,50.3832,8.9021,19790101,19920531,Echzell
1112,262,50.9169,14.8023,19880501,19920331,Eckartsberg
1113,200,51.1195,11.5555,19771020,20011231,Eckartsberga
1114,360,49.5739,11.2261,19741201,20051231,Eckental-Eckenhaid
1115,25,54.4536,9.843,19860701,20010228,Eckernförde
1116,435,49.9411,11.4028,19821001,20051231,Eckersdorf-Busbach
1117,242,51.8833,10.65,19510101,20061231,Eckertal
1120,63,52.3892,10.3537,19370101,20030402,Edemissen-Wipshausen
1121,275,51.2256,9.3664,19901001,20031231,Edermünde-Bilstein
1122,250,51.1806,9.0581,19680301,20120101,Edertal-Edersee
1123,295,51.1295,9.0108,19840601,20041231,Edertal-Gellershausen
1124,6,53.1257,7.9805,19600503,19990831,Edewecht
1125,455,51.2333,10.25,19050419,20001231,Effelder
1127,503,48.2813,11.1651,19840201,19941231,Egenhofen
1128,57,53.1999,10.0227,19980615,20000630,Egestorf-Sahrendorf
1129,17,54.6167,9.3667,19310101,19790930,Eggebek (A)
1133,170,52.1014,11.2322,19530401,20020805,Eggenstedt
1134,109,49.099,8.3927,19491130,20031231,Eggenstein-Leopoldshafen
1135,63,52.5667,7.8,19500101,19971030,Eggermühlen-Sussum
1137,375,48.5318,13.0473,19950814,20051231,Egglham
1138,266,49.7661,11.057,19930101,20051231,Eggolsheim
1141,512,49.7317,11.2978,19980901,20051231,Egloffstein-Bieberbach
1142,339,50.9177,11.0542,19540301,20000430,Erfurt-Egstedt
1144,496,48.273,9.7247,19951101,20031231,Ehingen/Donau
1145,720,48.3304,9.6003,19720401,19760229,Ehingen/Donau-Frankenhofen
1146,487,48.6593,8.9121,19850701,19870731,Ehningen
1147,74,52.5819,10.754,19930701,20061231,Ehra-Lessien
1148,664,50.4932,9.9882,19410101,20041231,Ehrenberg-Wüstensachsen
1149,49,52.7593,8.6918,19770916,20061231,Ehrenburg-Stocksdorf
1151,177,49.7258,9.9969,19900601,20051231,Eibelstadt
1152,630,50.4957,12.594,19781201,19970930,Eibenstock
1155,485,50.548,12.3541,19870811,20021231,Eich
1159,450,50.3669,12.2024,19380301,20081231,Eichigt
1160,62,51.7667,14.1333,19690101,19920531,Eichow
1165,480,51.2167,10.3167,19050320,20000731,Eigenrieden
1167,135,52.1564,11.2108,19500801,20011231,Eilsleben
1168,90,52.0758,9.7219,19961028,20061231,Eime
1169,264,47.6288,7.5959,19760114,19990930,Eimeldingen
1171,59,52.9649,10.3156,19360101,20061231,Eimke
1172,105,51.8139,9.8894,19480101,19890620,Einbeck
1174,375,50.776,12.9806,19460901,20061231,Einsiedel (Talsperre)
1175,240,50.9833,10.3667,18800101,19940531,Eisenach (Ost)
1177,260,50.9649,11.9274,19650101,20040531,Eisenberg
1179,445,50.4346,10.9162,19930501,20021231,Eisfeld
1180,361,49.7667,9.85,19331201,19601030,Eisingen
1181,125,51.5368,11.5489,19450101,20070131,Eisleben
1182,146,51.5029,11.5705,19040101,20010630,Eisleben-Helfta
1183,340,50.7669,9.7977,19730901,20041231,Eiterfeld
1184,449,48.3583,11.8839,19321101,19961231,Eitting
1186,500,51.7437,10.6856,19500101,19541001,Oberharz am Brocken-Elend
1187,476,51.7487,10.7409,19600601,20061231,Elend (Kalte Bode)
1188,518,50.7041,10.8576,19470101,20011231,Elgersburg
1189,35,54.4667,10.05,19780101,20061231,Elisendorf
1190,515,50.4827,12.3827,19920101,20011231,Ellefeld
1191,572,49.0173,10.218,19770720,20090228,Ellenberg
1192,567,49.955,7.642,19870101,20031231,Ellern (Forsthaus Thiergarten )
1193,155,51.1434,11.3186,19670701,20011231,Ellersleben
1194,426,48.5968,10.8781,19600201,20051231,Ellgau
1195,453,49.0687,10.8879,19880401,20000531,Ellingen-Stopfenheim
1196,220,51.5854,10.6687,19690501,20011231,Ellrich
1199,8,54.1392,12.0323,19730726,19981231,Elmenhorst-Lichtenhagen
1201,85,50.9293,6.5654,19470701,19601130,Elsdorf/Erftkreis
1203,165,49.832,9.2083,19640901,20051231,Elsenfeld-Rück
1205,1,53.1738,8.3221,19710601,20010930,Elsfleth-Moorhausen
1206,71,51.7945,12.0588,19950105,20010630,Elsnigk
1208,290,50.5985,12.1604,19031215,19670410,Elsterberg
1211,600,50.5821,12.8684,19980501,20061231,Elterlein
1212,98,50.0285,8.1358,19661001,19901231,Eltville
1213,197,50.0333,8.05,19581101,19971231,Eltville (Steinberg)
1215,480,48.2147,8.1435,19821001,20040731,Elzach-Oberprechtal
1219,6,53.3446,7.1906,19460101,19550509,Emden-Nesserland
1220,0,53.3402,7.2598,19960701,20061231,Emden-Widdelswehr
1221,0,53.3707,7.2236,19460101,19550430,Emden-Wolthusen
1225,305,50.2167,9.5667,19790409,19840701,Emmerichsthal
1226,80,52.0167,9.4167,19800701,20050331,Emmerthal-Grohnde
1229,77,50.3305,7.7158,19461001,19910630,"Ems, Bad"
1231,36,52.373,7.4092,19830101,20040517,Emsbüren-Venhaus
1233,230,51.5004,11.3922,19931201,20021231,Emseloh
1236,592,47.9172,12.3185,19910401,19921130,"Endorf, Bad-Teisenham"
1238,121,50.9881,7.4034,19491001,19521031,Engelskirchen
1239,533,47.8516,8.7673,19860801,19980731,Engen/Hegau
1240,738,47.8741,8.7176,19890531,20031231,Engen-Stetten
1243,705,48.4734,9.3028,19760101,19850930,Eningen
1244,325,49.495,7.9049,19740701,20011031,Enkenbach-Alsenborn
1245,280,51.3037,7.3145,19210401,20041231,Ennepetal-Milspe
1247,398,49.345,11.9332,19900701,20051231,Ensdorf/Oberpfalz
1250,530,48.25,8.6333,19781019,19841231,Epfendorf-Butschhof
1254,203,49.1365,8.9054,19470701,19530508,Eppingen
1257,230,50.1438,8.3982,19750919,19970131,Eppstein
1258,580,48.3457,9.8133,19790501,20010610,Erbach-Ringingen
1265,590,48.0941,11.0437,19680401,20051231,Eresing (Sankt Ottilien)
1267,106,50.7813,6.819,19610801,19961231,Erftstadt-Bliesheim
1268,208,50.9644,11.033,19821101,19981231,Erfurt Klinikum der Fsu
1269,230,50.9667,11.0167,18270101,19931231,Erfurt (Süd)
1271,297,50.9549,10.9087,18820101,19760131,Erfurt-Frienstedt
1272,180,51.0087,11.0098,19830501,20021231,Erfurt-Nord
1273,455,48.5993,12.0971,19730501,19950731,Ergolding-Pfarrkofen
1274,450,48.6662,12.1766,19890701,20051231,Ergoldsbach-Kläham
1275,340,48.2997,13.1392,19620727,19840306,Ering
1276,408,47.6469,9.5361,19800801,19860930,Eriskirch-Mariabrunn
1285,588,48.3333,9.8333,19770101,19800831,Erstetten
1287,198,49.8589,9.2861,19911201,20060831,Eschau-Hobbach
1288,378,49.8306,9.3564,19360301,19901231,Eschau-Wildensee
1291,76,52.7388,10.2301,19850718,20060630,Eschede
1292,470,49.7522,11.8242,19480128,19520103,Eschenbach/Oberpfalz
1293,530,50.8013,8.3807,19830801,20080630,Eschenburg-Hirzenhain
1294,636,47.601,11.1879,19760301,20051231,Eschenlohe
1296,360,51.3333,9.6667,19510101,20061231,Escherode
1299,4,53.6431,7.6055,19790901,19791023,Esens
1307,37,51.5,6.9167,19500901,19810315,Essen-Dellwig
1308,110,51.45,7.1167,19400501,19861231,Essen-Steele-Haferfeld
1310,46,52.4667,8.7667,19010601,19760131,Essern
1312,871,47.5647,11.1009,19190101,20000630,Ettal
1314,330,51.0334,11.2753,19470101,20061231,Ettersburg
1318,425,49.5275,11.585,19910301,20051231,Etzelwang
1319,215,51.4667,10.1667,19310101,20060228,Etzenborn
1323,195,50.1496,10.0216,19690210,19931231,Euerdorf
1326,610,47.7947,11.4036,19950101,20041231,Eurasburg/Oberbayern-Quarzbichl
1328,200,50.0167,9.8833,19000101,19150414,Eußenheim-Hundsbach
1329,49,54.1373,10.6062,19310101,19780831,Eutin
1330,250,52.1011,9.1345,19900730,19951231,Extertal-Meierberg
1334,562,49.0979,12.4868,19550627,20050831,"Falkenstein, Kreis Cham"
1335,440,49.6097,7.8741,19860401,20041231,Falkenstein/Pfalz
1337,51,52.9068,9.7805,19950701,20061231,Fallingbostel-Dorfmark
1340,330,51.194,10.2599,19460101,19670630,Faulungen
1342,40,52.8053,12.7839,18931101,20051231,Fehrbellin
1345,90,53.3333,13.4333,18800101,19740103,Feldberg
1349,529,47.8744,11.8705,19560601,19991231,Feldkirchen-Westerham -Vagen
1352,260,51.1145,9.4622,19850701,19970630,Felsberg-Beuern
1353,58,52.3255,12.8991,19770615,20021231,Ferch
1356,458,49.1673,10.3352,19980201,20051231,Feuchtwangen
1360,68,52.2767,12.8952,19550401,20051231,Fichtenwalde
1361,145,51.554,11.7846,19660804,20051031,Fienstedt
1362,29,53.9401,12.7819,19951101,20051231,Finkenthal
1365,455,48.6607,10.4969,19460401,20051231,Finningen-Unterfinningen
1368,715,50.8333,10.55,19700601,19951231,Finsterbergen (Spießberg)
1370,853,47.7147,11.9644,19530301,20051231,Fischbachau-Birkenstein
1371,771,47.7613,11.9169,19951201,20051231,Fischbachau-Schreiern
1373,780,47.7,11.8833,19640715,19901231,Fischhausen bei Schliersee
1375,100,52.33,11.2422,19050423,20061231,Flechtingen
1377,35,52.7916,11.3797,19711111,20061231,Fleetmark
1378,45,54.8086,9.4182,19850701,20061231,Flensburg
1379,56,54.7836,9.4207,19560901,19581123,Flensburg (Schäferhaus)
1381,40,53.1667,13.8167,19520701,19910701,Flieth
1383,270,50.8544,13.0714,19860601,19961231,Flöha
1385,327,50.1188,9.4728,19710201,19851231,Flörsbachtal-Lohrhaupte
1387,164,51.1231,12.5862,19681127,19920831,Flößberg
1388,381,50.7555,10.4915,19480101,20061231,Floh
1390,160,49.782,8.0363,19711216,20041231,Flonheim
1393,660,48.299,8.4904,19851112,20031231,Fluorn-Winzeln
1394,5,54.3333,9.5,19871001,19950331,Föhrden
1396,200,48.7273,8.3558,19970101,20031231,Weisenbach
1398,257,49.7225,11.0554,19720101,19861031,Forchheim/Oberfranken
1399,204,49.2808,9.48,19800611,19970228,Forchtenberg-Sindringen
1400,77,51.7359,14.6384,18970618,20051231,Forst/Lausitz
1403,245,50.0652,9.4728,19601001,19860930,Frammersbach
1405,305,51.0909,8.7993,19970225,20041231,Frankenberg/Eder -Schreufa
1406,370,51.0262,8.8501,19760421,19971031,Frankenberg/Eder -Willersdorf
1409,458,49.0826,9.9788,19750511,20031231,Frankenhardt-Gründelhardt
1410,140,51.359,11.1042,19540601,19701104,"Frankenhausen/Kyffhäuser, Bad"
1412,400,50.8969,13.2205,19740101,,Frankenstein
1414,220,49.8847,10.2957,19920201,20051231,Frankenwinheim-Weinbergsmühle
1418,113,50.1519,8.6212,19721108,20041231,Frankfurt/M-Praunheim
1419,95,50.0782,8.5268,19790201,19951031,Frankfurt/Main-Sindlingen
1427,103,51.3123,11.9404,19690101,20031231,Frankleben
1430,605,47.7997,12.2813,19950601,20051231,Frasdorf
1431,700,48.9868,13.2867,19850101,19910131,Frauenau
1433,275,50.8833,10.1333,19641101,19930630,Frauensee
1437,67,50.9,6.8,19521204,19761231,Frechen (Benzelrath)
1439,275,48.1447,7.9194,19041001,20010630,Freiamt-Keppenbach
1444,268,48,7.8333,19630101,19831025,Freiburg im Breisgau (Hauptbahnhof)
1445,319,47.9849,7.9058,19990316,20050131,Freiburg im Breisgau-Ebnet
1446,255,47.9947,7.8244,19810414,19851231,Freiburg im Breisgau-Haslach
1447,259,48.0091,7.8569,19330101,19610802,Freiburg im Breisgau-Herdern
1448,244,48.0147,7.8208,19790901,19981231,Freiburg im Breisgau-Mooswald
1449,285,47.9735,7.8338,19500301,19930430,Freiburg im Breisgau-Schlierberg
1450,253,47.981,7.8147,19831101,20110930,Freiburg im Breisgau-Sankt Georgen
1452,1,53.8167,9.2667,19310101,19821231,Freiburg/Elbe (A)
1453,171,50.7649,11.5428,19681101,20061231,Freienorla
1454,427,50.4241,9.4042,19370501,20041231,Freiensteinau
1456,45,52.7797,14.0338,19550601,20051231,"Freienwalde/Oder, Bad"
1460,465,49.5533,7.25,19630101,19650131,Freisen/Saar
1461,345,49.5258,7.2681,19790101,20021231,Freisen/Saar-Oberkirchen
1462,95,51.5998,11.6996,19660701,20021231,Freist-Reidewitz
1464,263,49.7922,10.887,19750801,20051231,Frensdorf-Herrnsdorf
1469,729,48.5393,8.4402,19361116,19660630,Freudenstadt-Igelsberg
1472,288,49.0167,9.0667,19541201,19801231,Freudental
1474,803,48.8393,13.5502,19461109,20071231,Freyung-Kreuzberg
1475,560,48.9167,9.7833,19360123,19780101,Frickenhofen
1476,634,48.0202,8.9207,19891019,20021231,Fridingen
1477,384,48.0077,12.8228,19931001,19970630,Fridolfing
1478,158,50.3288,8.7482,19790110,20011231,Friedberg/Hessen
1479,3,53.45,7.9333,19710101,19840630,Friedeburg-Horsten
1480,8,53.4816,7.7269,19920601,20020131,Friedeburg-Wiesedermeer
1482,80,51.647,12.3709,19791101,20061231,Friedersdorf
1486,55,52.1064,14.2623,19040601,20031231,Friedland/Nieder Lausitz
1488,523,51.6884,11.0394,19320101,20070630,Friedrichsbrunn
1490,401,47.6524,9.4858,19461001,19500124,Friedrichshafen
1492,879,47.7802,7.727,19521121,19541101,Malsburg-Marzell-Friedrichsheim
1494,1,54,8.8833,18901101,19680313,Friedrichskoog
1496,1,54.3833,9.1,19310101,20030831,Friedrichstadt
1500,29,52.7405,12.5851,19860701,20031231,Friesack
1501,8,53.0216,7.8663,19800401,20060228,Friesoythe
1502,26,52.9266,7.8933,19720701,20030831,Friesoythe-Augustendorf
1506,121,51.4693,7.733,19670719,20041231,Fröndenberg
1507,152,51.1454,11.2064,19910801,20041231,Frohndorf (Talsperre)
1508,445,49.2667,12.4333,19781001,19811201,"Fronau, Kreis Cham"
1509,169,50.7027,8.6976,19310101,19970131,Fronhausen
1510,584,47.8667,9.5833,19801215,20010430,Fronreute-Blitzenreute
1512,140,51.2968,12.5328,19650101,19940331,Fuchshain
1518,355,48.4997,13.3184,19630501,20070630,"Fürstenzell-Höhenstadt,Bad"
1520,285,49.4167,7.2333,19631122,19770531,Fürth an der Saar
1521,285,49.5,10.9833,19780101,19781201,Fürth-Stadeln
1522,311,49.4845,10.9565,19470601,19540228,Fürth/Bayern (A)
1523,308,49.4861,10.9612,19871101,20020131,Fürth/Bayern
1524,790,47.5774,10.6296,19850301,20010630,Füssen-Weißensee
1525,321,48.35,13.35,19161101,19480304,"Füssing,Bad-Voglöd"
1527,242,50.5738,9.6411,19960401,20021231,Fulda-Gläserzell
1529,870,48.0613,8.198,19890503,20031231,Furtwangen
1531,515,48.4621,10.7879,19790101,20051231,Gablingen-Lützelburg
1532,55,53.6865,11.0608,19870101,,Gadebusch-Ganzow
1533,73,53.1071,12.6198,19620720,20051231,Gadow
1539,384,48.8023,11.3814,19951001,19980519,Gaimersheim
1541,154,51.8667,10.0333,19510101,20001231,"Gandersheim, Bad"
1543,80,53.4002,12.2781,19470101,19990430,Ganzlin-Twietfort
1547,1652,47.45,11.0667,19310101,19871231,Garmisch-Partenkirchen (Kreuzeckhaus)
1548,1236,47.4667,11.1333,19310101,19880331,Garmisch-Partenkirchen -Eckbauer
1549,860,47.4886,11.1751,19740516,20021231,Garmisch-Partenkirchen -Kaltenbrunn
1552,4,53.2096,14.3712,19010101,19960430,Gartz/Oder
1554,15,54.3201,13.3557,19050504,20051231,Garz/Rügen
1555,110,51.8231,11.278,19620501,19981231,Gatersleben
1556,221,51.4001,11.5442,19750715,20021231,Querfurt-Gatterstädt
1557,670,50.5774,10.2591,19630918,20011231,Geba
1558,196,51.226,14.6662,19920701,20061231,Hohendubrau-Gebelzig
1559,365,50.7499,7.8241,19750501,20020131,Gebhardshain
1560,250,51.4198,10.5987,19230401,20021231,Gebra-Niedergebra
1562,7,53.4354,10.3343,19920319,20061231,Geesthacht
1563,565,50.4369,11.8613,19940901,20021231,Gefell
1564,350,50.3333,11.1667,19681101,19971231,Gefell-Rottmar
1565,475,50.0867,11.7225,19741112,20051231,Gefrees
1569,102,52.3,9.6,19410101,19930331,Gehrden-Lemmie
1570,490,50.6488,11.0031,19160101,19640707,Gehren
1571,108,51.4948,14.1226,19971201,20061231,Elsterheide-Geierswalde
1574,290,50.7167,9.95,19830701,19911231,Geisa (A)
1576,356,48.8333,12.4667,19511115,19610430,Geiselhöring-Pönning
1579,467,48.4798,12.2604,19901114,20051231,Geisenhausen
1581,177,50.0033,7.9835,19741001,20021231,Geisenheim-Johannisberg
1582,578,50.7635,13.7874,19660801,20011231,Geising
1585,443,48.6279,9.8495,19820601,20031231,Geislingen an der Steige
1589,23,51.5695,6.3687,19591215,20061231,Geldern-Kapellen
1593,160,50.2057,9.1847,19350101,19560514,Gelnhausen
1597,34,51.5333,7.05,19790601,19871231,Gelsenkirchen-Heßler
1604,75,51.8551,12.894,19750710,20021231,Gentha
1610,200,50.8827,12.0638,19000101,19471231,Gera-Untermhaus
1611,242,50.9263,12.0599,19740430,20071231,Gera-Langenberg
1613,195,50.8538,12.0802,19650101,19901231,Gera-Zwötzen
1614,455,49.25,9.9167,19321101,19580930,Gerabronn
1615,100,53.2382,12.1867,19730322,20011002,Gerdshagen
1616,106,49.2136,8.3741,19771026,20021031,Germersheim
1617,210,51.7259,11.1317,19510401,20070630,Gernrode
1618,412,51.6906,11.1361,19560301,19961231,Gernrode-Sternhaus
1620,465,50.2833,9.9,19310101,19970531,Geroda
1622,646,50.3499,11.5883,19771101,20030630,Geroldsgrün-Steinbach
1624,677,50.4167,9.8333,19790401,20021231,Gersfeld-Dalherda
1625,240,49.1503,7.2034,19520201,20041231,Gersheim
1626,653,48.6226,10.0321,19871201,20110731,Gerstetten
1628,455,48.45,10.8833,19310101,19971231,Gersthofen
1629,210,50.9615,10.071,19980417,20021231,Gerstungen
1631,45,52.1833,11.75,19050501,19901231,Gerwisch
1632,62,51.9408,6.9929,19881212,20011231,Gescher
1633,215,51.5829,8.4707,19780427,19991231,Geseke-Eringerfeld
1634,483,48.3244,10.7062,19890201,19990630,Gessertshausen-Wollishausen
1635,850,49.3333,12.7833,19410101,19780101,Gibacht
1636,295,49.6556,9.9449,19790401,20051231,Giebelstadt
1637,155,51.6,10.2167,19310101,19940228,Gieboldehausen
1638,158,50.591,8.6551,19510601,19840430,Gießen (Lahntal)
1640,51,52.4833,10.55,19790401,19981231,Gifhorn
1643,168,51.6351,10.0888,19970401,20061231,Gillersheim
1646,9,54.4576,13.2551,19910401,20051231,Gingst
1647,215,51.7993,10.1805,19970601,20061231,Gittelde
1651,368,50.8499,13.7629,19450401,20081231,Glashütte
1653,368,50.2,8.3833,19381010,20010831,Glashütten-Schloßborn
1657,81,51.652,11.9879,19921201,20021231,Glauzig
1658,318,51.4376,10.0596,19870629,20061231,Gleichen-Elbickerode
1659,185,51.4693,9.9788,19960801,20030831,Gleichen-Reinhausen
1660,419,49.3065,12.7381,19860401,20051231,Gleißenberg-Ried
1661,43,52.2378,11.6824,19960117,20010630,Glindenberg
1662,440,48.5,10.4833,19410101,19770630,Glött
1663,552,47.9952,11.9153,19970201,20051231,Baiern-Kleinrohrsdorf
1664,315,48.048,7.9438,19290101,19640831,Glottertal
1665,5,54.8664,9.5977,19930701,20061231,Glücksburg-Holnis
1668,5,53.3333,9,19810801,19981231,Gnarrenburg-Karlshöfen
1671,25,54.1353,9.8249,19981101,20061231,Gnutz
1677,110,53.421,13.5649,19971101,20051231,"Göhren, Kreis Mecklenburg-Strelitz"
1678,300,50.7141,12.0166,19470101,20021231,Göhren-Döhlen
1681,565,48.7401,9.7158,19940401,20031231,Göppingen-Hohenstaufen
1683,37,53.406,13.9082,19890301,20031231,Göritz
1685,19,53.9901,13.2471,19950501,20061231,Görmin-Passow
1686,95,52.173,12.3703,19911101,20051231,Görzke
